Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_MCF7	median_MCF7	std_MCF7
DmH2O2	264351751886.5	0.0	264351751886.5	1.0	0.43257293225001375	0.34475	0.3510776797391881	0.90895534561998	0.815395	0.6152355833612164
DmGSSG	389714642031.0	0.0	389714642031.0	1.0	0.43865835329001457	0.348385	0.3492501878488826	0.6344268691399924	0.51148	0.49377582275242926
GLUt4	989597500000.0	1.0	989597500000.0	0.0	0.00045474923000018546	0.00022	0.0004570925429795902	0.0	0.0	0.0
ALAPAT4te	999938000000.0	1.0	999938000000.0	0.0	0.008310353659999657	0.00886	0.0034523668462885394	0.0	0.0	0.0
DmAla	749059982144.0	1.0	749059982144.0	0.0	1.1420579028199564	0.84293	1.0457776603274727	0.408813095330011	0.29364	0.3870235067862232
ASPte_r	701039417996.5	1.0	701039417996.5	0.0	50.04052895707028	51.401579999999996	25.78457690929413	32.30289639768952	33.584145	16.726190745377785
DmAsp	709302720515.0	1.0	709302720515.0	0.0	51.26608764301102	52.609970000000004	25.709803786809648	32.7446818199509	33.992265	16.725393338088125
DmPalm	271169.5	0.0	271169.5	1.0	0.6009798479700221	0.448965	0.5358000008049703	6.949538924259874	7.03926	0.8797183228267974
ATPM	648657647151.0	1.0	648657647151.0	0.0	11.558534509500335	8.409880000000001	10.914417282166786	6.41619006896975	4.60047	6.0505031796779924
GACMTRc	157924790861.0	0.0	157924790861.0	1.0	0.027440958309999288	0.02406	0.01855040810972467	0.07405818655999984	0.06465	0.045368022230526064
CKc_cho	157924790861.0	0.0	157924790861.0	1.0	0.027440958309999288	0.02406	0.01855040810972467	0.07405818655999984	0.06465	0.045368022230526064
CRTNsyn_cho	157924790861.0	0.0	157924790861.0	1.0	0.027440958309999288	0.02406	0.01855040810972467	0.07405818655999984	0.06465	0.045368022230526064
CRTNtr	157924790861.0	0.0	157924790861.0	1.0	0.027440958309999288	0.02406	0.01855040810972467	0.07405818655999984	0.06465	0.045368022230526064
NDPK1	988468101315.0	1.0	988468101315.0	0.0	19.43789631374072	16.60285	14.539892616905849	0.34046084692998985	0.24432	0.32412434984844407
NDPK5	0.0	0.0	0.0	1.0	0.0002825849900023567	0.00029	2.6813023806139628e-05	0.002328415100002809	0.00241	0.0003536056454992576
NDPK8	0.0	0.0	0.0	1.0	0.0003762696999999811	0.00039	3.554300107227754e-05	0.003101180860003849	0.00321	0.0004709636512270186
NDPK7	0.0	0.0	0.0	1.0	0.00026961464000127783	0.00028	2.5680914258984357e-05	0.002221155030002292	0.0023	0.000337333954709074
DTMPK	0.0	0.0	0.0	1.0	0.00037367900000013045	0.00038	3.5312884419052605e-05	0.003079553750004218	0.00319	0.00046768132899089714
NDPK4	0.0	0.0	0.0	1.0	0.00037367900000013045	0.00038	3.5312884419052605e-05	0.003079553750004218	0.00319	0.00046768132899089714
HIStiDF_r	353144509667.5	0.0	353144509667.5	1.0	0.07368838073999764	0.07251	0.04330775982714324	0.10268373613999723	0.10452	0.05775307444862289
PTRCOX1	545702278059.5	1.0	545702278059.5	0.0	0.03181767217999779	0.03052	0.01809395930322579	0.02838249336999781	0.02852	0.015848381708560275
ABUTD	545702278059.5	1.0	545702278059.5	0.0	0.03181767217999779	0.03052	0.01809395930322579	0.02838249336999781	0.02852	0.015848381708560275
r0465_1	701031342859.0	1.0	701031342859.0	0.0	7.4527177285698265	5.93565	5.743604188843195	3.882171836060203	3.10858	2.9501672534280305
ABUTH	701462386797.0	1.0	701462386797.0	0.0	6.548390628439928	4.983245	5.709937142680616	3.0148975051200013	2.18141	2.828369608085083
GLUDC	451950733313.0	0.0	451950733313.0	1.0	1.9221411959299717	1.68693	1.2258071925157452	1.961257424439938	1.947	0.8408172577059301
HISDr	999953562832.0	1.0	999953562832.0	0.0	11.166519766270104	11.468505	1.2489394819516935	4.418353548350035	4.55848	0.5084962979194474
URCN	999953562832.0	1.0	999953562832.0	0.0	11.166519766270104	11.468505	1.2489394819516935	4.418353548350035	4.55848	0.5084962979194474
IZPN	999953562832.0	1.0	999953562832.0	0.0	11.166519766270104	11.468505	1.2489394819516935	4.418353548350035	4.55848	0.5084962979194474
GluForTx	999953562832.0	1.0	999953562832.0	0.0	11.166519766270104	11.468505	1.2489394819516935	4.418353548350035	4.55848	0.5084962979194474
FTCD	999953562832.0	1.0	999953562832.0	0.0	11.166519766270104	11.468505	1.2489394819516935	4.418353548350035	4.55848	0.5084962979194474
CARPEPT1tc_r	999398622869.5	1.0	999398622869.5	0.0	12.000766981479412	12.150845	1.5667011526039016	5.212680086249967	5.14187	0.9587688092511899
NBAHH_ir	946522428092.0	1.0	946522428092.0	0.0	17.83080227847954	16.529775	5.5212679110913365	8.529559363670058	7.677715	3.380860411708373
r0283	651530306802.0	1.0	651530306802.0	0.0	5.830035300829951	4.3294049999999995	5.229066592824172	3.31687927216994	2.33408	3.2088826546664793
ASP1DC	716906732699.0	1.0	716906732699.0	0.0	1.1237836462800497	0.830015	1.0184798574177523	0.45781414315999597	0.34927	0.39673093257447556
CSNt_r	930626536654.0	1.0	930626536654.0	0.0	46.81346098868267	44.11522	29.821437636019493	6.2422121512602065	6.029955	3.6494683440422238
bAlaSynthesis	930626536654.0	1.0	930626536654.0	0.0	46.81346098868267	44.11522	29.821437636019493	6.2422121512602065	6.029955	3.6494683440422238
LYSt5r_r	185886071.5	0.0	185886071.5	1.0	0.03852489572000138	0.0379	0.0129120137683102	0.14323836874000148	0.14832	0.02130599610306939
LYStm	910281540061.0	1.0	910281540061.0	0.0	0.021621899379997506	0.021	0.012796860673759573	0.003948576470004818	0.0042	0.002047116113157659
SACCD3m	910281540061.0	1.0	910281540061.0	0.0	0.021621899379997506	0.021	0.012796860673759573	0.003948576470004818	0.0042	0.002047116113157659
r0525	910281540061.0	1.0	910281540061.0	0.0	0.021621899379997506	0.021	0.012796860673759573	0.003948576470004818	0.0042	0.002047116113157659
AASAD3m	910281540061.0	1.0	910281540061.0	0.0	0.021621899379997506	0.021	0.012796860673759573	0.003948576470004818	0.0042	0.002047116113157659
r0450	910281540061.0	1.0	910281540061.0	0.0	0.021621899379997506	0.021	0.012796860673759573	0.003948576470004818	0.0042	0.002047116113157659
2OXOADOXm	918815781900.5	1.0	918815781900.5	0.0	0.021969235519998465	0.02134	0.012776393763600631	0.003948576470004818	0.0042	0.002047116113157659
GLUTCOADHm	918815781900.5	1.0	918815781900.5	0.0	0.021969235519998465	0.02134	0.012776393763600631	0.003948576470004818	0.0042	0.002047116113157659
3HBCDm	918815781900.5	1.0	918815781900.5	0.0	0.021969235519998465	0.02134	0.012776393763600631	0.003948576470004818	0.0042	0.002047116113157659
HACD1m	918815781900.5	1.0	918815781900.5	0.0	0.021969235519998465	0.02134	0.012776393763600631	0.003948576470004818	0.0042	0.002047116113157659
HMGCOASm	997916000000.0	1.0	997916000000.0	0.0	0.0007722557400005423	0.00068	0.0005539398060134369	0.0	0.0	0.0
CYStec_r	999997500000.0	1.0	999997500000.0	0.0	0.06927097684000093	0.07463	0.023553028850568394	0.0	0.0	0.0
CYSTA	83124354329.5	0.0	83124354329.5	1.0	0.07089844702999809	0.06688	0.03745794724156903	0.18493825563999536	0.18833	0.06955519945989752
CYANt_r	83124354329.5	0.0	83124354329.5	1.0	0.07089844702999809	0.06688	0.03745794724156903	0.18493825563999536	0.18833	0.06955519945989752
MCPST	83124354329.5	0.0	83124354329.5	1.0	0.07089844702999809	0.06688	0.03745794724156903	0.18493825563999536	0.18833	0.06955519945989752
TCYNTt	263451208300.0	0.0	263451208300.0	1.0	0.036647090889996375	0.02853	0.030830924177608212	0.08262670141999749	0.0701	0.062037695957488
CYSO	539523037463.5	1.0	539523037463.5	0.0	0.0794590808500005	0.07685	0.03955094617795108	0.07192594989999881	0.07661	0.026396151292709943
3SALATAi	527270243048.5	1.0	527270243048.5	0.0	0.04408162733000001	0.03565	0.03545943594570497	0.038270682899996536	0.0341	0.026859195421326244
3SALAASPm	502653764327.5	0.9999999999599378	502653764327.5	4.006216585199836e-11	0.03537745072999827	0.0285	0.02845872382385943	0.03365526742999925	0.02918	0.024683432772314783
3SALATAim	502653764327.5	0.9999999999599378	502653764327.5	4.006216585199836e-11	0.03537745072999827	0.0285	0.02845872382385943	0.03365526742999925	0.02918	0.024683432772314783
3SPYRSP	527270243048.5	1.0	527270243048.5	0.0	0.04408162733000001	0.03565	0.03545943594570497	0.038270682899996536	0.0341	0.026859195421326244
3SPYRSPm	502653764327.5	0.9999999999599378	502653764327.5	4.006216585199836e-11	0.03537745072999827	0.0285	0.02845872382385943	0.03365526742999925	0.02918	0.024683432772314783
HMR_3951	527270243048.5	1.0	527270243048.5	0.0	0.04408162733000001	0.03565	0.03545943594570497	0.038270682899996536	0.0341	0.026859195421326244
ExSulfitem	502653764327.5	0.9999999999599378	502653764327.5	4.006216585199836e-11	0.03537745072999827	0.0285	0.02845872382385943	0.03365526742999925	0.02918	0.024683432772314783
PHETHPTOX2	76112600431.5	0.0	76112600431.5	1.0	0.0027065831300031023	0.00261	0.0016925977869494883	0.019149853499997285	0.01845	0.01174045905103223
TYRt_r	90028712515.0	0.0	90028712515.0	1.0	0.002821518280003104	0.00272	0.001775100608249699	0.01853261792999726	0.01797	0.011659937688826937
TYRTA	924482114138.0	1.0	924482114138.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883	0.00012118535000024046	0.00012	7.32192953151563e-05
34HPPOR	924482114138.0	1.0	924482114138.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883	0.00012118535000024046	0.00012	7.32192953151563e-05
HGNTOR	924482114138.0	1.0	924482114138.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883	0.00012118535000024046	0.00012	7.32192953151563e-05
MACACI	924482114138.0	1.0	924482114138.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883	0.00012118535000024046	0.00012	7.32192953151563e-05
FUMAC	924482114138.0	1.0	924482114138.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883	0.00012118535000024046	0.00012	7.32192953151563e-05
AACOAT	924482114138.0	1.0	924482114138.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883	0.00012118535000024046	0.00012	7.32192953151563e-05
r2534_r	153064438.0	0.0	153064438.0	1.0	0.04533695545999992	0.04618	0.012231522383741618	0.2999086249400026	0.30136	0.1145756848106968
THRD_L	50058658431.5	0.0	50058658431.5	1.0	0.03641063374999975	0.03728	0.012319263703650484	0.2263509546999978	0.22783	0.1156406286432195
OBDHc	20539121852.0	0.0	20539121852.0	1.0	0.0016549931500018983	0.00163	0.0007475953107475791	0.014665514149999328	0.01396	0.008212051929720202
PPCOAtm	20539121852.0	0.0	20539121852.0	1.0	0.0016549931500018983	0.00163	0.0007475953107475791	0.014665514149999328	0.01396	0.008212051929720202
r1616_r	1395391251.0	0.0	1395391251.0	1.0	0.00191985867000224	0.00194	0.0006959513528071681	0.01696863889999765	0.01553	0.009372161155187865
TRPO2	66706355465.5	0.0	66706355465.5	1.0	0.001540012150001764	0.00156	0.0006935774080817018	0.013838518489996175	0.01236	0.009362483944218283
FKYNH	66706355465.5	0.0	66706355465.5	1.0	0.001540012150001764	0.00156	0.0006935774080817018	0.013838518489996175	0.01236	0.009362483944218283
KYN	51643708704.5	0.0	51643708704.5	1.0	0.0011926794200012689	0.00122	0.0006733952647363987	0.013838518489996175	0.01236	0.009362483944218283
ANTHte	51643708704.5	0.0	51643708704.5	1.0	0.0011926794200012689	0.00122	0.0006733952647363987	0.013838518489996175	0.01236	0.009362483944218283
KYN3OX	997018500000.0	1.0	997018500000.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497	0.0	0.0	0.0
HKYNH	997018500000.0	1.0	997018500000.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497	0.0	0.0	0.0
3HAO	997018500000.0	1.0	997018500000.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497	0.0	0.0	0.0
PCLAD	997018500000.0	1.0	997018500000.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497	0.0	0.0	0.0
AM6SAD	997018500000.0	1.0	997018500000.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497	0.0	0.0	0.0
AMCOXO	997018500000.0	1.0	997018500000.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497	0.0	0.0	0.0
2OXOADPTm	997018500000.0	1.0	997018500000.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497	0.0	0.0	0.0
ExCystineGlu	29.0	0.0	29.0	1.0	0.005231357039999717	0.00512	0.002873282085384444	0.06801450235999401	0.07088	0.011588665910472376
ExCystineSer	60645860330.0	0.0	60645860330.0	1.0	0.06223176735999805	0.06453	0.013388508718220622	0.10759823353999926	0.11104	0.02412585669024405
CystinePyruvate	299110612626.5	0.0	299110612626.5	1.0	0.0108725420599951	0.00783	0.010054198435671407	0.023655101629995144	0.01805	0.02043353272420114
CystineReductaseNADPH	228140719234.5	0.0	228140719234.5	1.0	0.014670185559996593	0.0117	0.01203862236413215	0.039087007580000055	0.03386	0.028741986974423886
CystineReductaseNADH	270428242364.0	0.0	270428242364.0	1.0	0.01795046635999559	0.01431	0.01403835378807308	0.04228606443999852	0.03471	0.033480355930619744
CystineGSH	139734620064.0	0.0	139734620064.0	1.0	0.023969925529997615	0.02145	0.01609781710390487	0.07058457367000001	0.06812	0.03882276565677259
Ex3HB	49767306.5	0.0	49767306.5	1.0	13.619769329839833	13.224885	5.105758262838757	50.547230063510554	51.23193	6.834060446177377
Transport3HB_forward	49767306.5	0.0	49767306.5	1.0	13.619769329839833	13.224885	5.105758262838757	50.547230063510554	51.23193	6.834060446177377
bBDH	49767306.5	0.0	49767306.5	1.0	13.619769329839833	13.224885	5.105758262838757	50.547230063510554	51.23193	6.834060446177377
OCOAT1m	49767306.5	0.0	49767306.5	1.0	13.619769329839833	13.224885	5.105758262838757	50.547230063510554	51.23193	6.834060446177377
ACACT1m	50128063.0	0.0	50128063.0	1.0	13.640966298010202	13.24658	5.106518122949801	50.55117863390941	51.235985	6.834076299068281
G3PD1ir	893837306282.5	1.0	893837306282.5	0.0	20.13698098781994	15.924895	16.61990741743482	2.9308247081599617	2.056515	2.869749356077598
GLYC3Ptm	893837306282.5	1.0	893837306282.5	0.0	20.13698098781994	15.924895	16.61990741743482	2.9308247081599617	2.056515	2.869749356077598
G3PDm	893837306282.5	1.0	893837306282.5	0.0	20.13698098781994	15.924895	16.61990741743482	2.9308247081599617	2.056515	2.869749356077598
DHAPtm	893837306282.5	1.0	893837306282.5	0.0	20.13698098781994	15.924895	16.61990741743482	2.9308247081599617	2.056515	2.869749356077598
CMPuptake_r	34396169618.0	0.0	34396169618.0	1.0	0.0005969029900005551	0.00055	0.0003905195802192538	0.005244362749999966	0.00494	0.0030103510929336275
UMPuptake_r	79854756333.5	0.0	79854756333.5	1.0	0.0014952454600016347	0.00154	0.0007300381181175067	0.010803147459994118	0.01014	0.007016677669870984
Transport_ala_B_c_e	987160739147.5	1.0	987160739147.5	0.0	59.938011614468444	57.32165	29.822255352672222	11.912706382929908	11.725685	3.7393689269943624
EX_ala_B	987160739147.5	1.0	987160739147.5	0.0	59.938011614468444	57.32165	29.822255352672222	11.912706382929908	11.725685	3.7393689269943624
Transport_octanoyl_ACP_c_e	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_octanoyl_ACP	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TMDK1	993117500000.0	1.0	993117500000.0	0.0	0.00018945600000030052	0.0002	0.00010820748020742066	0.0	0.0	0.0
THYMDt1_r	993117500000.0	1.0	993117500000.0	0.0	0.00018945600000030052	0.0002	0.00010820748020742066	0.0	0.0	0.0
EX_thymd	993117500000.0	1.0	993117500000.0	0.0	0.00018945600000030052	0.0002	0.00010820748020742066	0.0	0.0	0.0
Transport_HC00576_c_e	497817367656.5	4.487671006908658e-08	497817367656.5	0.9999999551232905	0.9043271040099888	0.676025	0.8146087012069548	0.8672743354799801	0.69532	0.7056022020389947
EX_HC00576	497817367656.5	4.487671006908658e-08	497817367656.5	0.9999999551232905	0.9043271040099888	0.676025	0.8146087012069548	0.8672743354799801	0.69532	0.7056022020389947
Transport_4abut_c_e	444291474577.0	0.0	444291474577.0	1.0	1.0496317606399908	0.77393	0.968822012840492	1.1223655866300144	0.98647	0.7925383469993721
EX_4abut	444291474577.0	0.0	444291474577.0	1.0	1.0496317606399908	0.77393	0.968822012840492	1.1223655866300144	0.98647	0.7925383469993721
EX_h_e_b	667912041345.0	1.0	667912041345.0	0.0	370.02098070438393	367.61461499999996	140.54534723985483	281.17866082199424	294.75076	127.32488514382857
EX_h2o_e_b	773314441430.5	1.0	773314441430.5	0.0	430.61689664726157	419.10891000000004	187.57230641551416	248.4064312032158	253.27363	131.64427911867912
EX_ala__L_e_b	999973500000.0	1.0	999973500000.0	0.0	0.028343010979996267	0.030664999999999998	0.013996511224062428	0.0	0.0	0.0
EX_hdca_e_b	999126000000.0	1.0	999126000000.0	0.0	0.00010596935000039138	0.00011	3.267524794477372e-05	0.0	0.0	0.0
PGM_b	281641330816.0	0.0	281641330816.0	1.0	1.5083418464900462	1.20976	1.0948285053178064	2.7002671608599886	2.54754	1.634985353312955
ENO_b	357778746401.0	0.0	357778746401.0	1.0	1.5385230343100131	1.24105	1.0969219324165302	2.0233390746499755	2.02473	1.101004766822633
TKT2_b	712774411541.5	1.0	712774411541.5	0.0	0.1162446877800012	0.11669	0.061564265178254224	0.07116494502999879	0.07844	0.03925107286574609
RPE_b	364160320027.5	0.0	364160320027.5	1.0	0.1495953245499937	0.15295	0.07238018435065756	0.22583511399999467	0.21085	0.14921586595621303
TKT1_b	852025470051.0	1.0	852025470051.0	0.0	0.12113100950999936	0.12558	0.04434817006838383	0.06156151008999716	0.06124	0.030834974057294007
TALA_b	16148133657.0	0.0	16148133657.0	1.0	0.18600187346000044	0.18719	0.07547201930615591	2.0584273966800417	2.10905	0.9138566734668657
ACONTm_b	863280516698.0	1.0	863280516698.0	0.0	78.45693542087236	77.11162999999999	36.16569926902327	33.776552601420036	33.99177	15.517185232771931
ICDHym_b	933287988843.5	1.0	933287988843.5	0.0	211.26980981656675	208.69518499999998	75.54519539565335	81.02305938105349	77.32181	42.28048393616335
SUCOAS1m_b	418076420175.0	0.0	418076420175.0	1.0	58.64487087504962	56.632414999999995	33.18038521629617	73.5577263448419	68.73945	45.909489140257875
FUMm_b	455944456061.5	0.0	455944456061.5	1.0	168.56341555288972	171.733475	77.4728302874517	182.50018756885012	187.551725	49.6324693469023
MDHm_b	157011240850.0	0.0	157011240850.0	1.0	158.68338787366298	132.87774000000002	116.74559999048859	476.54085123939126	464.146715	271.93228243985266
FUM_b	785263485467.0	1.0	785263485467.0	0.0	76.384050866583	81.06314499999999	26.21003060302699	47.08406016974903	48.9457	25.945937030245044
MDH_b	160917883402.5	0.0	160917883402.5	1.0	120.92311864627152	107.1703	71.42137730173047	257.4729780755126	259.50023	108.9890813948185
AKGMALtm_b	554757434148.0	1.0	554757434148.0	0.0	245.39180722066564	244.75045	114.56354922402295	223.31602710406375	212.27488	133.1185480649449
PYRt2m_b	191914576846.5	0.0	191914576846.5	1.0	19.968456552710368	20.508695000000003	11.502796349643571	50.28515863799804	47.87828	28.846314974244837
FUMtm_b	165918348052.5	0.0	165918348052.5	1.0	89.38460811235073	83.32252	33.783783148982735	135.43559250168835	136.01924	30.781260449260657
CO2tm_b	591294903794.5	1.0	591294903794.5	0.0	154.57813547812313	152.25364000000002	80.08430702713503	128.9637368040228	124.75026500000001	76.56645065522676
r0801_b	445539757319.5	0.0	445539757319.5	1.0	96.94428624265365	103.625015	45.97071774038134	106.85415582212416	107.32227499999999	56.19029978962121
H2Otm_b	125732227541.0	0.0	125732227541.0	1.0	229.18550851583157	228.8075	32.209473160382494	290.5347062481316	294.172165	41.260026288487374
NH4tm_b	446070120983.5	0.0	446070120983.5	1.0	101.92251413183726	102.17546	51.532952988615236	111.33870560003882	118.92848000000001	57.54844150185117
NDPK3_b	532407064171.5	1.0	532407064171.5	0.0	0.004382781890003938	0.00445	0.0011342944325931094	0.004361923890003013	0.00403	0.0028142066936020843
GLUDym_b	386290865685.0	0.0	386290865685.0	1.0	83.99097787485	83.64951500000001	46.49293082516377	102.73792779606684	109.43733	48.39585168607337
ASPTA_b	152708232452.5	0.0	152708232452.5	1.0	35.12100917495033	31.7218	23.303593914211934	121.96243366040476	116.20049499999999	74.37165266985959
r0074_b	999984000000.0	1.0	999984000000.0	0.0	0.07151440266000093	0.07235	0.04085844976095227	0.0	0.0	0.0
GLU5SAtmc_b	999996000000.0	1.0	999996000000.0	0.0	0.08076127591000103	0.07969	0.03378996024093123	0.0	0.0	0.0
G5SADs_b	999996000000.0	1.0	999996000000.0	0.0	0.08076127591000103	0.07969	0.03378996024093123	0.0	0.0	0.0
GHMT2r_b	398155543686.5	0.0	398155543686.5	1.0	39.658503843990054	38.186769999999996	23.812457109536318	53.30556036879983	48.49041	34.98327395472013
ALATA_L_b	200679263674.5	0.0	200679263674.5	1.0	0.01955217335999765	0.01807	0.013040100907644667	0.04237657792999936	0.04387	0.02150970207886137
MTHFC_b	999399317157.5	1.0	999399317157.5	0.0	10.523897559040508	10.87103	1.2031760941221583	5.032244826790163	5.13219	0.5690453765531133
MTHFD2i_b	361982175983.0	0.0	361982175983.0	1.0	101.13058111278957	98.641715	43.93720495969648	125.8281695830709	116.94948	46.608661659533205
PTRCtex2_b	993068500000.0	1.0	993068500000.0	0.0	0.0002162760100004823	0.0002	0.00014106612881253106	0.0	0.0	0.0
H2Ot_b	806295304242.0	1.0	806295304242.0	0.0	132.00377435384667	130.271365	74.17325147476056	56.18397173994814	58.206685	7.297407299405234
PHLACHt_b	631929001398.5	1.0	631929001398.5	0.0	441.68442506724983	436.10546999999997	196.99911808086156	344.362577025447	323.67156	208.93410742476894
