Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MCF7	median_MCF7	std_MCF7
PHLACHt_f	418167474719.5	0.0	418167474719.5	1.0	327.0787944870907	318.20734	197.4882641680138	388.62378150652273	367.72677999999996	208.87684155713603
CO2t	851243577881.5	1.0	851243577881.5	0.0	143.57486231007638	141.581305	20.06695770375084	116.39956149317774	117.745755	16.633492872386242
DmH2O2	317910424039.0	0.0	317910424039.0	1.0	0.5322589724499831	0.43089	0.42567549870418614	0.90895534561998	0.815395	0.6152355833612164
DmGSSG	419926295185.5	0.0	419926295185.5	1.0	0.48008631872999147	0.39318	0.36509494867290065	0.6344268691399924	0.51148	0.49377582275242926
GLUt4	999721000000.0	1.0	999721000000.0	0.0	0.0040116485900049854	0.00408	0.0022602293624514967	0.0	0.0	0.0
ALAPAT4te	1000000000000.0	1.0	1000000000000.0	0.0	0.03300887658999842	0.03386	0.008004623992097972	0.0	0.0	0.0
DmAla	879433265227.5	1.0	879433265227.5	0.0	2.5293182789001065	1.917415	2.2099364674017674	0.408813095330011	0.29364	0.3870235067862232
ASPte_r	981348762891.5	1.0	981348762891.5	0.0	577.7703450698411	606.420875	290.17198996637046	32.30289639768952	33.584145	16.726190745377785
DmAsp	982459638862.0	1.0	982459638862.0	0.0	580.0549751658381	608.66876	290.1073725877464	32.7446818199509	33.992265	16.725393338088125
DmPalm	696679331.0	0.0	696679331.0	1.0	2.1594143762800004	2.07593	1.0342402557796877	6.949538924259874	7.03926	0.8797183228267974
ATPM	673873773704.5	1.0	673873773704.5	0.0	12.634082867699698	9.39779	11.460973406492945	6.41619006896975	4.60047	6.0505031796779924
GACMTRc	272845227445.5	0.0	272845227445.5	1.0	0.04066689101000008	0.03713	0.02620176162820298	0.07405818655999984	0.06465	0.045368022230526064
CKc_cho	272845227445.5	0.0	272845227445.5	1.0	0.04066689101000008	0.03713	0.02620176162820298	0.07405818655999984	0.06465	0.045368022230526064
CRTNsyn_cho	272845227445.5	0.0	272845227445.5	1.0	0.04066689101000008	0.03713	0.02620176162820298	0.07405818655999984	0.06465	0.045368022230526064
CRTNtr	272845227445.5	0.0	272845227445.5	1.0	0.04066689101000008	0.03713	0.02620176162820298	0.07405818655999984	0.06465	0.045368022230526064
NDPK1	869222965096.5	1.0	869222965096.5	0.0	2.1374124029199892	1.551875	1.982283222939708	0.34046084692998985	0.24432	0.32412434984844407
NDPK5	295946.0	0.0	295946.0	1.0	0.0003794310500004933	0.00038	6.347424851761267e-05	0.002328415100002809	0.00241	0.0003536056454992576
NDPK8	254459.5	0.0	254459.5	1.0	0.0005053665900005549	0.00051	8.4507828947023e-05	0.003101180860003849	0.00321	0.0004709636512270186
NDPK7	254681.5	0.0	254681.5	1.0	0.0003619555400003932	0.00037	6.055291842657302e-05	0.002221155030002292	0.0023	0.000337333954709074
DTMPK	243661.5	0.0	243661.5	1.0	0.0005018376800005653	0.00051	8.391440861885552e-05	0.003079553750004218	0.00319	0.00046768132899089714
NDPK4	243661.5	0.0	243661.5	1.0	0.0005018376800005653	0.00051	8.391440861885552e-05	0.003079553750004218	0.00319	0.00046768132899089714
HIStiDF_r	321711846978.5	0.0	321711846978.5	1.0	0.06722492515999762	0.06412	0.04186454604377733	0.10268373613999723	0.10452	0.05775307444862289
PTRCOX1	735596567814.0	1.0	735596567814.0	0.0	0.04938711590000018	0.04902	0.02609490804477751	0.02838249336999781	0.02852	0.015848381708560275
ABUTD	735596567814.0	1.0	735596567814.0	0.0	0.04938711590000018	0.04902	0.02609490804477751	0.02838249336999781	0.02852	0.015848381708560275
r0465_1	817017334614.0	1.0	817017334614.0	0.0	9.806013543720018	8.438435	6.437683792296693	3.882171836060203	3.10858	2.9501672534280305
ABUTH	715754374176.0	1.0	715754374176.0	0.0	6.8845409779400955	5.310385	5.974294444163055	3.0148975051200013	2.18141	2.828369608085083
GLUDC	957387832818.0	1.0	957387832818.0	0.0	7.440481676640096	7.225185	3.3055775888513863	1.961257424439938	1.947	0.8408172577059301
HISDr	999987940032.5	1.0	999987940032.5	0.0	21.77859321104006	22.24029	1.772309029920447	4.418353548350035	4.55848	0.5084962979194474
URCN	999987940032.5	1.0	999987940032.5	0.0	21.77859321104006	22.24029	1.772309029920447	4.418353548350035	4.55848	0.5084962979194474
IZPN	999987940032.5	1.0	999987940032.5	0.0	21.77859321104006	22.24029	1.772309029920447	4.418353548350035	4.55848	0.5084962979194474
GluForTx	999987940032.5	1.0	999987940032.5	0.0	21.77859321104006	22.24029	1.772309029920447	4.418353548350035	4.55848	0.5084962979194474
FTCD	999987940032.5	1.0	999987940032.5	0.0	21.77859321104006	22.24029	1.772309029920447	4.418353548350035	4.55848	0.5084962979194474
CARPEPT1tc_r	999987474277.5	1.0	999987474277.5	0.0	24.63768657499003	24.364134999999997	3.002081828589362	5.212680086249967	5.14187	0.9587688092511899
NBAHH_ir	999255394382.5	1.0	999255394382.5	0.0	30.88913091866979	29.786935	6.121154081666787	8.529559363670058	7.677715	3.380860411708373
r0283	673827541343.0	1.0	673827541343.0	0.0	6.251444344940018	4.77019	5.394818414360896	3.31687927216994	2.33408	3.2088826546664793
ASP1DC	822970796618.5	1.0	822970796618.5	0.0	1.9764614681600507	1.48426	1.7309332472617562	0.45781414315999597	0.34927	0.39673093257447556
CSNt_r	720007072405.5	1.0	720007072405.5	0.0	13.854191649239814	11.70978	10.454313794990316	6.2422121512602065	6.029955	3.6494683440422238
bAlaSynthesis	720007072405.5	1.0	720007072405.5	0.0	13.854191649239814	11.70978	10.454313794990316	6.2422121512602065	6.029955	3.6494683440422238
LYSt5r_r	19049050.5	0.0	19049050.5	1.0	0.03274340863999951	0.03262	0.007370343479223222	0.14323836874000148	0.14832	0.02130599610306939
LYStm	797345179179.0	1.0	797345179179.0	0.0	0.01004494269999639	0.00991	0.005943234641452852	0.003948576470004818	0.0042	0.002047116113157659
SACCD3m	797345179179.0	1.0	797345179179.0	0.0	0.01004494269999639	0.00991	0.005943234641452852	0.003948576470004818	0.0042	0.002047116113157659
r0525	797345179179.0	1.0	797345179179.0	0.0	0.01004494269999639	0.00991	0.005943234641452852	0.003948576470004818	0.0042	0.002047116113157659
AASAD3m	797345179179.0	1.0	797345179179.0	0.0	0.01004494269999639	0.00991	0.005943234641452852	0.003948576470004818	0.0042	0.002047116113157659
r0450	797345179179.0	1.0	797345179179.0	0.0	0.01004494269999639	0.00991	0.005943234641452852	0.003948576470004818	0.0042	0.002047116113157659
2OXOADOXm	813338815459.0	1.0	813338815459.0	0.0	0.010359506189996941	0.01022	0.005937124631984154	0.003948576470004818	0.0042	0.002047116113157659
GLUTCOADHm	813338815459.0	1.0	813338815459.0	0.0	0.010359506189996941	0.01022	0.005937124631984154	0.003948576470004818	0.0042	0.002047116113157659
3HBCDm	813338815459.0	1.0	813338815459.0	0.0	0.010359506189996941	0.01022	0.005937124631984154	0.003948576470004818	0.0042	0.002047116113157659
HACD1m	813338815459.0	1.0	813338815459.0	0.0	0.010359506189996941	0.01022	0.005937124631984154	0.003948576470004818	0.0042	0.002047116113157659
HMGCOASm	900471000000.0	1.0	900471000000.0	0.0	1.2389859999843016e-05	1e-05	8.233434093396204e-06	0.0	0.0	0.0
CYStec_r	999922500000.0	1.0	999922500000.0	0.0	0.025537802089996144	0.02548	0.016583093418940723	0.0	0.0	0.0
CYSTA	127809423556.5	0.0	127809423556.5	1.0	0.08926773256999639	0.08692	0.040827535190419	0.18493825563999536	0.18833	0.06955519945989752
CYANt_r	127809423556.5	0.0	127809423556.5	1.0	0.08926773256999639	0.08692	0.040827535190419	0.18493825563999536	0.18833	0.06955519945989752
MCPST	127809423556.5	0.0	127809423556.5	1.0	0.08926773256999639	0.08692	0.040827535190419	0.18493825563999536	0.18833	0.06955519945989752
TCYNTt	339880594045.5	0.0	339880594045.5	1.0	0.048794389469997	0.04099	0.036882729568712976	0.08262670141999749	0.0701	0.062037695957488
CYSO	110212194533.5	0.0	110212194533.5	1.0	0.032026379069999604	0.03325	0.011971651065388994	0.07192594989999881	0.07661	0.026396151292709943
3SALATAi	237011579771.0	0.0	237011579771.0	1.0	0.014751831429997642	0.01322	0.010365081333664945	0.038270682899996536	0.0341	0.026859195421326244
3SALAASPm	304894283500.0	0.0	304894283500.0	1.0	0.0172745544399972	0.01565	0.011927241182588219	0.03365526742999925	0.02918	0.024683432772314783
3SALATAim	304894283500.0	0.0	304894283500.0	1.0	0.0172745544399972	0.01565	0.011927241182588219	0.03365526742999925	0.02918	0.024683432772314783
3SPYRSP	237011579771.0	0.0	237011579771.0	1.0	0.014751831429997642	0.01322	0.010365081333664945	0.038270682899996536	0.0341	0.026859195421326244
3SPYRSPm	304894283500.0	0.0	304894283500.0	1.0	0.0172745544399972	0.01565	0.011927241182588219	0.03365526742999925	0.02918	0.024683432772314783
HMR_3951	237011579771.0	0.0	237011579771.0	1.0	0.014751831429997642	0.01322	0.010365081333664945	0.038270682899996536	0.0341	0.026859195421326244
ExSulfitem	304894283500.0	0.0	304894283500.0	1.0	0.0172745544399972	0.01565	0.011927241182588219	0.03365526742999925	0.02918	0.024683432772314783
PHETHPTOX2	182667446602.0	0.0	182667446602.0	1.0	0.006541715139999317	0.00663	0.0010607328528192427	0.019149853499997285	0.01845	0.01174045905103223
TYRt_r	90000000.0	0.0	90000000.0	1.0	0.0	0.0	0.0	0.01853261792999726	0.01797	0.011659937688826937
TYRTA	862426550167.0	1.0	862426550167.0	0.0	0.0004207987700005506	0.00043	0.00023444240535708196	0.00012118535000024046	0.00012	7.32192953151563e-05
34HPPOR	862426550167.0	1.0	862426550167.0	0.0	0.0004207987700005506	0.00043	0.00023444240535708196	0.00012118535000024046	0.00012	7.32192953151563e-05
HGNTOR	862426550167.0	1.0	862426550167.0	0.0	0.0004207987700005506	0.00043	0.00023444240535708196	0.00012118535000024046	0.00012	7.32192953151563e-05
MACACI	862426550167.0	1.0	862426550167.0	0.0	0.0004207987700005506	0.00043	0.00023444240535708196	0.00012118535000024046	0.00012	7.32192953151563e-05
FUMAC	862426550167.0	1.0	862426550167.0	0.0	0.0004207987700005506	0.00043	0.00023444240535708196	0.00012118535000024046	0.00012	7.32192953151563e-05
AACOAT	862426550167.0	1.0	862426550167.0	0.0	0.0004207987700005506	0.00043	0.00023444240535708196	0.00012118535000024046	0.00012	7.32192953151563e-05
r2534_r	0.0	0.0	0.0	1.0	0.01428501800999962	0.01472	0.0016072202701035289	0.2999086249400026	0.30136	0.1145756848106968
THRD_L	2001758182.5	0.0	2001758182.5	1.0	0.002298166250002455	0.00201	0.0016337725080539341	0.2263509546999978	0.22783	0.1156406286432195
OBDHc	41381181002.5	0.0	41381181002.5	1.0	0.0023917122700027756	0.00236	0.001007971592375974	0.014665514149999328	0.01396	0.008212051929720202
PPCOAtm	41381181002.5	0.0	41381181002.5	1.0	0.0023917122700027756	0.00236	0.001007971592375974	0.014665514149999328	0.01396	0.008212051929720202
r1616_r	772243575541.5	1.0	772243575541.5	0.0	0.028203847209998	0.03018	0.011390306784324303	0.01696863889999765	0.01553	0.009372161155187865
TRPO2	817421109285.5	1.0	817421109285.5	0.0	0.027693770049997235	0.02967	0.011384909206393094	0.013838518489996175	0.01236	0.009362483944218283
FKYNH	817421109285.5	1.0	817421109285.5	0.0	0.027693770049997235	0.02967	0.011384909206393094	0.013838518489996175	0.01236	0.009362483944218283
KYN	812205073183.0	1.0	812205073183.0	0.0	0.027379214369996366	0.02936	0.011390614925065864	0.013838518489996175	0.01236	0.009362483944218283
ANTHte	812205073183.0	1.0	812205073183.0	0.0	0.027379214369996366	0.02936	0.011390614925065864	0.013838518489996175	0.01236	0.009362483944218283
KYN3OX	997120500000.0	1.0	997120500000.0	0.0	0.00031456743000037626	0.00032	0.00016424710852966623	0.0	0.0	0.0
HKYNH	997120500000.0	1.0	997120500000.0	0.0	0.00031456743000037626	0.00032	0.00016424710852966623	0.0	0.0	0.0
3HAO	997120500000.0	1.0	997120500000.0	0.0	0.00031456743000037626	0.00032	0.00016424710852966623	0.0	0.0	0.0
PCLAD	997120500000.0	1.0	997120500000.0	0.0	0.00031456743000037626	0.00032	0.00016424710852966623	0.0	0.0	0.0
AM6SAD	997120500000.0	1.0	997120500000.0	0.0	0.00031456743000037626	0.00032	0.00016424710852966623	0.0	0.0	0.0
AMCOXO	997120500000.0	1.0	997120500000.0	0.0	0.00031456743000037626	0.00032	0.00016424710852966623	0.0	0.0	0.0
2OXOADPTm	997120500000.0	1.0	997120500000.0	0.0	0.00031456743000037626	0.00032	0.00016424710852966623	0.0	0.0	0.0
ExCystineGlu	2706825679.5	0.0	2706825679.5	1.0	0.01600497094999801	0.01421	0.011289195558928454	0.06801450235999401	0.07088	0.011588665910472376
ExCystineSer	97097771990.0	0.0	97097771990.0	1.0	0.0685044774600033	0.07097	0.017763557280103606	0.10759823353999926	0.11104	0.02412585669024405
CystinePyruvate	368785995095.0	0.0	368785995095.0	1.0	0.014362914439995164	0.01101	0.012373327871735935	0.023655101629995144	0.01805	0.02043353272420114
CystineReductaseNADPH	245155961000.5	0.0	245155961000.5	1.0	0.015705681589997078	0.01353	0.011166637135989666	0.039087007580000055	0.03386	0.028741986974423886
CystineReductaseNADH	300436935063.0	0.0	300436935063.0	1.0	0.020412742619995858	0.01673	0.015933182624928755	0.04228606443999852	0.03471	0.033480355930619744
CystineGSH	215590528890.0	0.0	215590528890.0	1.0	0.034028109709999525	0.03244	0.02017531183164869	0.07058457367000001	0.06812	0.03882276565677259
Ex3HB	90656665.5	0.0	90656665.5	1.0	10.218996973060156	9.14921	6.163011059703053	50.547230063510554	51.23193	6.834060446177377
Transport3HB_forward	90656665.5	0.0	90656665.5	1.0	10.218996973060156	9.14921	6.163011059703053	50.547230063510554	51.23193	6.834060446177377
bBDH	90656665.5	0.0	90656665.5	1.0	10.218996973060156	9.14921	6.163011059703053	50.547230063510554	51.23193	6.834060446177377
OCOAT1m	90656665.5	0.0	90656665.5	1.0	10.218996973060156	9.14921	6.163011059703053	50.547230063510554	51.23193	6.834060446177377
ACACT1m	90847978.0	0.0	90847978.0	1.0	10.229343905010088	9.159655	6.163163920841065	50.55117863390941	51.235985	6.834076299068281
G3PD1ir	792488564621.5	1.0	792488564621.5	0.0	10.190579680049572	7.6358999999999995	9.167543388329467	2.9308247081599617	2.056515	2.869749356077598
GLYC3Ptm	792488564621.5	1.0	792488564621.5	0.0	10.190579680049572	7.6358999999999995	9.167543388329467	2.9308247081599617	2.056515	2.869749356077598
G3PDm	792488564621.5	1.0	792488564621.5	0.0	10.190579680049572	7.6358999999999995	9.167543388329467	2.9308247081599617	2.056515	2.869749356077598
DHAPtm	792488564621.5	1.0	792488564621.5	0.0	10.190579680049572	7.6358999999999995	9.167543388329467	2.9308247081599617	2.056515	2.869749356077598
CMPuptake_r	61143519381.0	0.0	61143519381.0	1.0	0.0009148386500008294	0.00088	0.0005827651010325909	0.005244362749999966	0.00494	0.0030103510929336275
UMPuptake_r	73128905469.0	0.0	73128905469.0	1.0	0.001370616340000861	0.00116	0.0010349669683051366	0.010803147459994118	0.01014	0.007016677669870984
Transport_ala_B_c_e	999609987109.0	1.0	999609987109.0	0.0	40.46833969431873	38.72619	11.166718595584511	11.912706382929908	11.725685	3.7393689269943624
EX_ala_B	999609987109.0	1.0	999609987109.0	0.0	40.46833969431873	38.72619	11.166718595584511	11.912706382929908	11.725685	3.7393689269943624
Transport_octanoyl_ACP_c_e	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_octanoyl_ACP	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TMDK1	984790000000.0	1.0	984790000000.0	0.0	9.663103000028271e-05	9e-05	6.27858700920792e-05	0.0	0.0	0.0
THYMDt1_r	984790000000.0	1.0	984790000000.0	0.0	9.663103000028271e-05	9e-05	6.27858700920792e-05	0.0	0.0	0.0
EX_thymd	984790000000.0	1.0	984790000000.0	0.0	9.663103000028271e-05	9e-05	6.27858700920792e-05	0.0	0.0	0.0
Transport_HC00576_c_e	798599377513.5	1.0	798599377513.5	0.0	2.921472564680029	2.35293	2.351172061666111	0.8672743354799801	0.69532	0.7056022020389947
EX_HC00576	798599377513.5	1.0	798599377513.5	0.0	2.921472564680029	2.35293	2.351172061666111	0.8672743354799801	0.69532	0.7056022020389947
Transport_4abut_c_e	856474072677.0	1.0	856474072677.0	0.0	4.568396221129965	4.00577	3.2492236791573865	1.1223655866300144	0.98647	0.7925383469993721
EX_4abut	856474072677.0	1.0	856474072677.0	0.0	4.568396221129965	4.00577	3.2492236791573865	1.1223655866300144	0.98647	0.7925383469993721
EX_h_e_b	532632597831.0	1.0	532632597831.0	0.0	296.4851077080312	301.23748	133.82812202176305	281.17866082199424	294.75076	127.32488514382857
EX_h2o_e_b	719423167333.0	1.0	719423167333.0	0.0	375.085919490059	369.30033000000003	154.35226725747077	248.4064312032158	253.27363	131.64427911867912
EX_ala__L_e_b	999979500000.0	1.0	999979500000.0	0.0	0.030062646739998138	0.03228	0.013402499151965506	0.0	0.0	0.0
EX_hdca_e_b	979461500000.0	1.0	979461500000.0	0.0	6.515102000010006e-05	6e-05	4.065835026239612e-05	0.0	0.0	0.0
PGM_b	547876019677.5	1.0	547876019677.5	0.0	3.004875446210005	2.97586	1.714047721128198	2.7002671608599886	2.54754	1.634985353312955
ENO_b	636358149295.5	1.0	636358149295.5	0.0	3.132676933810047	2.83847	2.200307443430844	2.0233390746499755	2.02473	1.101004766822633
TKT2_b	882966379447.5	1.0	882966379447.5	0.0	0.27810944509999097	0.31322	0.1393365106034807	0.07116494502999879	0.07844	0.03925107286574609
RPE_b	581829002886.5	1.0	581829002886.5	0.0	0.26874566767000485	0.25593	0.14711788506572612	0.22583511399999467	0.21085	0.14921586595621303
TKT1_b	898357225882.5	1.0	898357225882.5	0.0	0.26465529680000294	0.28233	0.13341586348305826	0.06156151008999716	0.06124	0.030834974057294007
TALA_b	430653229795.5	0.0	430653229795.5	1.0	1.851912652080034	1.773615	0.944678587765828	2.0584273966800417	2.10905	0.9138566734668657
ACONTm_b	735812646082.0	1.0	735812646082.0	0.0	50.91515864760965	52.245155	21.637149082419974	33.776552601420036	33.99177	15.517185232771931
ICDHym_b	366380766335.5	0.0	366380766335.5	1.0	61.122910856862326	64.28457499999999	17.555913775798494	81.02305938105349	77.32181	42.28048393616335
SUCOAS1m_b	564869153200.5	1.0	564869153200.5	0.0	83.34604841384034	88.67492	45.51206281014257	73.5577263448419	68.73945	45.909489140257875
FUMm_b	692501021618.0	1.0	692501021618.0	0.0	240.14607732161764	262.072065	111.12503051953813	182.50018756885012	187.551725	49.6324693469023
MDHm_b	155952069042.5	0.0	155952069042.5	1.0	158.6260840134256	142.08016	101.43092516952778	476.54085123939126	464.146715	271.93228243985266
FUM_b	617046460834.5	1.0	617046460834.5	0.0	69.24103414097716	59.758585	47.11180817726901	47.08406016974903	48.9457	25.945937030245044
MDH_b	579924490793.0	1.0	579924490793.0	0.0	290.1981473311925	303.31348	133.30289318479612	257.4729780755126	259.50023	108.9890813948185
AKGMALtm_b	135873017278.5	0.0	135873017278.5	1.0	63.347543365181956	64.8089	33.048975765867525	223.31602710406375	212.27488	133.1185480649449
PYRt2m_b	854009241543.0	1.0	854009241543.0	0.0	124.03704418504246	123.90188	58.81086574042766	50.28515863799804	47.87828	28.846314974244837
FUMtm_b	3952913845.0	0.0	3952913845.0	1.0	35.67274165466912	33.95236	20.581832272075474	135.43559250168835	136.01924	30.781260449260657
CO2tm_b	587716431573.5	1.0	587716431573.5	0.0	154.71293247881368	156.562215	85.24702656851866	128.9637368040228	124.75026500000001	76.56645065522676
r0801_b	438547221720.5	0.0	438547221720.5	1.0	95.1639233282741	96.034975	51.936880593967416	106.85415582212416	107.32227499999999	56.19029978962121
H2Otm_b	89279261659.0	0.0	89279261659.0	1.0	228.03683967217535	232.10153	14.349458142738769	290.5347062481316	294.172165	41.260026288487374
NH4tm_b	456229622453.0	0.0	456229622453.0	1.0	102.52862868442071	100.808335	57.718083122431196	111.33870560003882	118.92848000000001	57.54844150185117
NDPK3_b	201060147463.5	0.0	201060147463.5	1.0	0.0015857484600019858	0.00155	0.0005960873473977304	0.004361923890003013	0.00403	0.0028142066936020843
GLUDym_b	361408395708.0	0.0	361408395708.0	1.0	81.55267720946016	85.40007499999999	38.604212501670055	102.73792779606684	109.43733	48.39585168607337
ASPTA_b	587656715165.0	1.0	587656715165.0	0.0	145.56743056136494	136.12885999999997	73.6009777375837	121.96243366040476	116.20049499999999	74.37165266985959
r0074_b	999825500000.0	1.0	999825500000.0	0.0	0.006362047639997097	0.0063	0.0036723543908723385	0.0	0.0	0.0
GLU5SAtmc_b	999988000000.0	1.0	999988000000.0	0.0	0.07102597441999807	0.06682	0.04374611173828125	0.0	0.0	0.0
G5SADs_b	999843000000.0	1.0	999843000000.0	0.0	0.00556842079000065	0.00516	0.003349449881130529	0.0	0.0	0.0
GHMT2r_b	647077857350.0	1.0	647077857350.0	0.0	70.55268290264787	69.670035	30.86867450211239	53.30556036879983	48.49041	34.98327395472013
ALATA_L_b	451926343868.5	0.0	451926343868.5	1.0	0.03864983586999842	0.03952	0.022331984596908303	0.04237657792999936	0.04387	0.02150970207886137
MTHFC_b	162077662042.0	0.0	162077662042.0	1.0	2.8911504578199363	2.412455	2.1024942144930865	5.032244826790163	5.13219	0.5690453765531133
MTHFD2i_b	391430909722.0	0.0	391430909722.0	1.0	105.1899457415787	103.90988999999999	52.26193655701628	125.8281695830709	116.94948	46.608661659533205
PTRCtex2_b	997788500000.0	1.0	997788500000.0	0.0	0.0002869787200004129	0.0003	0.0001370135783048564	0.0	0.0	0.0
H2Ot_b	572038689063.5	1.0	572038689063.5	0.0	66.77634556076033	65.12071499999999	39.21498565245478	56.18397173994814	58.206685	7.297407299405234
PHLACHt_b	500829971429.5	0.9789740414025347	500829971429.5	0.02102595872119993	343.9704807667265	334.279275	197.56997094949116	344.362577025447	323.67156	208.93410742476894
