Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MDAMB361	median_MDAMB361	std_MDAMB361
GTHRDt2_r	25346557667.5	0.0	25346557667.5	1.0	0.026724244329995442	0.02045	0.023438358412909432	0.8436952776299743	0.6621	0.6993485506295336
DmLact	1000000000000.0	1.0	1000000000000.0	0.0	7.33200739569999	7.37402	0.3230024996783662	0.071200648019993	0.07344	0.008783480628157281
UREAt	771374206545.0	1.0	771374206545.0	0.0	0.0664102073499986	0.05818	0.04745907306896898	0.025023122939997228	0.02174	0.01821330106650882
DmBiomass	830767907837.5	1.0	830767907837.5	0.0	0.03561532513999557	0.037	0.006668253620394628	0.028546872400016323	0.0293	0.002691912837315934
NH4t	51107160870.0	0.0	51107160870.0	1.0	33.439980530909985	32.019239999999996	16.31993903964321	123.0440227604311	117.609265	59.69427581180974
PTRCtex2_f	925972377961.5	1.0	925972377961.5	0.0	0.08856726165999806	0.08221	0.05096267093662739	0.017405238389995987	0.01409	0.013826390711357267
PTRCtex2_b	6931500000.0	0.0	6931500000.0	1.0	0.0	0.0	0.0	0.0002162760100004823	0.0002	0.00014106612881253106
GUDACtr2	809339533519.0	1.0	809339533519.0	0.0	0.07703960120999781	0.07062	0.05080317134032114	0.026075980169996488	0.02314	0.01857906789352974
CE2705t	598815076796.0	1.0	598815076796.0	0.0	0.003303784660003995	0.00334	0.0017143254733161604	0.0027065831300031023	0.00261	0.0016925977869494883
Dm2oxobutyrate	968927651949.5	1.0	968927651949.5	0.0	0.46646142053999634	0.49515	0.2197165879309951	0.037611918410000535	0.03859	0.012629073443014916
H2Ot_f	33368989777.0	0.0	33368989777.0	1.0	97.51359407148242	97.779265	37.93235381431105	309.34832257206006	310.274975	108.2556094875328
PHLACHt_f	565872852438.0	1.0	565872852438.0	0.0	403.3374815457164	403.83952999999997	211.2742491279126	355.09008819059545	344.838365	198.3373193132866
CO2t	6700605.5	0.0	6700605.5	1.0	28.566499353299	27.601765	12.424005802555314	142.4752331729453	138.48820999999998	45.324424330686206
DmH2O2	27059344145.0	0.0	27059344145.0	1.0	0.014842449029995288	0.01153	0.012633956663627465	0.43257293225001375	0.34475	0.3510776797391881
DmGSSG	20437374214.0	0.0	20437374214.0	1.0	0.02247822108999963	0.0202	0.013524826833810155	0.43865835329001457	0.348385	0.3492501878488826
GLUt4	10402500000.0	0.0	10402500000.0	1.0	0.0	0.0	0.0	0.00045474923000018546	0.00022	0.0004570925429795902
ALAPAT4te	62000000.0	0.0	62000000.0	1.0	0.0	0.0	0.0	0.008310353659999657	0.00886	0.0034523668462885394
DmAla	154943669219.5	0.0	154943669219.5	1.0	0.22792298830000685	0.16546	0.21321794971130653	1.1420579028199564	0.84293	1.0457776603274727
ASPte_r	763270851286.5	1.0	763270851286.5	0.0	103.21150231513984	104.669905	58.27733948867697	50.04052895707028	51.401579999999996	25.78457690929413
DmAsp	757981992766.0	1.0	757981992766.0	0.0	103.32735796126096	104.78314	58.27963602218687	51.26608764301102	52.609970000000004	25.709803786809648
DmPalm	498790089834.0	0.0015200109835475024	498790089834.0	0.9984799890285506	0.459849882530004	0.43906	0.1317231385344055	0.6009798479700221	0.448965	0.5358000008049703
ATPM	15589260523.0	0.0	15589260523.0	1.0	0.19958896825000552	0.14072	0.1940511035909821	11.558534509500335	8.409880000000001	10.914417282166786
GACMTRc	538706830439.0	1.0	538706830439.0	0.0	0.03689516799999762	0.02632	0.03456126130291891	0.027440958309999288	0.02406	0.01855040810972467
CKc_cho	538706830439.0	1.0	538706830439.0	0.0	0.03689516799999762	0.02632	0.03456126130291891	0.027440958309999288	0.02406	0.01855040810972467
CRTNsyn_cho	538706830439.0	1.0	538706830439.0	0.0	0.03689516799999762	0.02632	0.03456126130291891	0.027440958309999288	0.02406	0.01855040810972467
CRTNtr	538706830439.0	1.0	538706830439.0	0.0	0.03689516799999762	0.02632	0.03456126130291891	0.027440958309999288	0.02406	0.01855040810972467
NDPK1	2118267593.0	0.0	2118267593.0	1.0	0.0625621874899989	0.04461	0.060029229145748556	19.43789631374072	16.60285	14.539892616905849
NDPK5	830234994404.0	1.0	830234994404.0	0.0	0.00035255224000038947	0.00037	6.610361745515888e-05	0.0002825849900023567	0.00029	2.6813023806139628e-05
NDPK8	830640133865.5	1.0	830640133865.5	0.0	0.000469495150000708	0.00049	8.793203147030811e-05	0.0003762696999999811	0.00039	3.554300107227754e-05
NDPK7	829911991124.5	1.0	829911991124.5	0.0	0.00033631081000040847	0.00035	6.307353926513667e-05	0.00026961464000127783	0.00028	2.5680914258984357e-05
DTMPK	830590880414.0	1.0	830590880414.0	0.0	0.0004662549900005913	0.00048	8.735426738787614e-05	0.00037367900000013045	0.00038	3.5312884419052605e-05
NDPK4	830590880414.0	1.0	830590880414.0	0.0	0.0004662549900005913	0.00048	8.735426738787614e-05	0.00037367900000013045	0.00038	3.5312884419052605e-05
HIStiDF_r	637237269796.0	1.0	637237269796.0	0.0	0.10083125482000106	0.10204	0.05745657280585249	0.07368838073999764	0.07251	0.04330775982714324
PTRCOX1	858962327415.5	1.0	858962327415.5	0.0	0.09114361516000376	0.09161	0.04712617129653204	0.03181767217999779	0.03052	0.01809395930322579
ABUTD	858962327415.5	1.0	858962327415.5	0.0	0.09114361516000376	0.09161	0.04712617129653204	0.03181767217999779	0.03052	0.01809395930322579
r0465_1	3313793290.0	0.0	3313793290.0	1.0	0.1996160010699939	0.17147	0.13375897229894604	7.4527177285698265	5.93565	5.743604188843195
ABUTH	13275385649.5	0.0	13275385649.5	1.0	0.10035582343000651	0.07123	0.09683157693254282	6.548390628439928	4.983245	5.709937142680616
GLUDC	874845136997.0	1.0	874845136997.0	0.0	6.753073160089996	6.3884	3.9582358231550776	1.9221411959299717	1.68693	1.2258071925157452
HISDr	158899797655.5	0.0	158899797655.5	1.0	6.423780342690214	6.05696	3.970075849512192	11.166519766270104	11.468505	1.2489394819516935
URCN	158899797655.5	0.0	158899797655.5	1.0	6.423780342690214	6.05696	3.970075849512192	11.166519766270104	11.468505	1.2489394819516935
IZPN	158899797655.5	0.0	158899797655.5	1.0	6.423780342690214	6.05696	3.970075849512192	11.166519766270104	11.468505	1.2489394819516935
GluForTx	158899797655.5	0.0	158899797655.5	1.0	6.423780342690214	6.05696	3.970075849512192	11.166519766270104	11.468505	1.2489394819516935
FTCD	158899797655.5	0.0	158899797655.5	1.0	6.423780342690214	6.05696	3.970075849512192	11.166519766270104	11.468505	1.2489394819516935
CARPEPT1tc_r	119190891150.0	0.0	119190891150.0	1.0	6.4267112579297585	6.06601	3.9639032884309406	12.000766981479412	12.150845	1.5667011526039016
NBAHH_ir	29096947933.5	0.0	29096947933.5	1.0	6.52962759200989	6.1655549999999995	3.966331214734526	17.83080227847954	16.529775	5.5212679110913365
r0283	15527117157.0	0.0	15527117157.0	1.0	0.1029163335599954	0.07211	0.10201548391728536	5.830035300829951	4.3294049999999995	5.229066592824172
ASP1DC	80778162709.5	0.0	80778162709.5	1.0	0.10732532536000274	0.07682	0.10221312848316488	1.1237836462800497	0.830015	1.0184798574177523
CSNt_r	101495908998.5	0.0	101495908998.5	1.0	9.025795825749931	8.679175	4.705447499137983	46.81346098868267	44.11522	29.821437636019493
bAlaSynthesis	101495908998.5	0.0	101495908998.5	1.0	9.025795825749931	8.679175	4.705447499137983	46.81346098868267	44.11522	29.821437636019493
LYSt5r_r	944401141948.0	1.0	944401141948.0	0.0	0.15979466964000014	0.16191	0.07482356093354223	0.03852489572000138	0.0379	0.0129120137683102
LYStm	931726661012.0	1.0	931726661012.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021621899379997506	0.021	0.012796860673759573
SACCD3m	931726661012.0	1.0	931726661012.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021621899379997506	0.021	0.012796860673759573
r0525	931726661012.0	1.0	931726661012.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021621899379997506	0.021	0.012796860673759573
AASAD3m	931726661012.0	1.0	931726661012.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021621899379997506	0.021	0.012796860673759573
r0450	931726661012.0	1.0	931726661012.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021621899379997506	0.021	0.012796860673759573
2OXOADOXm	930630543314.0	1.0	930630543314.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021969235519998465	0.02134	0.012776393763600631
GLUTCOADHm	930630543314.0	1.0	930630543314.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021969235519998465	0.02134	0.012776393763600631
3HBCDm	930630543314.0	1.0	930630543314.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021969235519998465	0.02134	0.012776393763600631
HACD1m	930630543314.0	1.0	930630543314.0	0.0	0.1387063358299984	0.140645	0.07495420551706677	0.021969235519998465	0.02134	0.012776393763600631
HMGCOASm	6731528416.0	0.0	6731528416.0	1.0	7.209279999912139e-06	1e-05	5.419954912866451e-06	0.0007722557400005423	0.00068	0.0005539398060134369
CYStec_r	2500000.0	0.0	2500000.0	1.0	0.0	0.0	0.0	0.06927097684000093	0.07463	0.023553028850568394
CYSTA	794819386441.0	1.0	794819386441.0	0.0	0.13458539783999954	0.12612	0.06609206901861253	0.07089844702999809	0.06688	0.03745794724156903
CYANt_r	794819386441.0	1.0	794819386441.0	0.0	0.13458539783999954	0.12612	0.06609206901861253	0.07089844702999809	0.06688	0.03745794724156903
MCPST	794819386441.0	1.0	794819386441.0	0.0	0.13458539783999954	0.12612	0.06609206901861253	0.07089844702999809	0.06688	0.03745794724156903
TCYNTt	681321879564.0	1.0	681321879564.0	0.0	0.06718501255000027	0.05555	0.05179201285918976	0.036647090889996375	0.02853	0.030830924177608212
CYSO	923194745685.5	1.0	923194745685.5	0.0	0.19827828930999258	0.20684	0.06588792467678314	0.0794590808500005	0.07685	0.03955094617795108
3SALATAi	607657941467.5	1.0	607657941467.5	0.0	0.06593442605999852	0.0515	0.0547383699635919	0.04408162733000001	0.03565	0.03545943594570497
3SALAASPm	885822501864.5	1.0	885822501864.5	0.0	0.13234386721000163	0.12941	0.07283757618199727	0.03537745072999827	0.0285	0.02845872382385943
3SALATAim	885822501864.5	1.0	885822501864.5	0.0	0.13234386721000163	0.12941	0.07283757618199727	0.03537745072999827	0.0285	0.02845872382385943
3SPYRSP	607657941467.5	1.0	607657941467.5	0.0	0.06593442605999852	0.0515	0.0547383699635919	0.04408162733000001	0.03565	0.03545943594570497
3SPYRSPm	885822501864.5	1.0	885822501864.5	0.0	0.13234386721000163	0.12941	0.07283757618199727	0.03537745072999827	0.0285	0.02845872382385943
HMR_3951	607657941467.5	1.0	607657941467.5	0.0	0.06593442605999852	0.0515	0.0547383699635919	0.04408162733000001	0.03565	0.03545943594570497
ExSulfitem	885822501864.5	1.0	885822501864.5	0.0	0.13234386721000163	0.12941	0.07283757618199727	0.03537745072999827	0.0285	0.02845872382385943
PHETHPTOX2	598815076796.0	1.0	598815076796.0	0.0	0.003303784660003995	0.00334	0.0017143254733161604	0.0027065831300031023	0.00261	0.0016925977869494883
TYRt_r	429923461396.5	0.0	429923461396.5	1.0	0.0023829486400024085	0.00218	0.0016014606665159558	0.002821518280003104	0.00272	0.001775100608249699
TYRTA	1484500000.0	0.0	1484500000.0	1.0	0.0	0.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883
34HPPOR	1484500000.0	0.0	1484500000.0	1.0	0.0	0.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883
HGNTOR	1484500000.0	0.0	1484500000.0	1.0	0.0	0.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883
MACACI	1484500000.0	0.0	1484500000.0	1.0	0.0	0.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883
FUMAC	1484500000.0	0.0	1484500000.0	1.0	0.0	0.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883
AACOAT	1484500000.0	0.0	1484500000.0	1.0	0.0	0.0	0.0	0.0009699926100009213	0.00083	0.0007052318319509883
r2534_r	974825313500.0	1.0	974825313500.0	0.0	0.48046135973000303	0.50922	0.21959286147523913	0.04533695545999992	0.04618	0.012231522383741618
THRD_L	972696965097.0	1.0	972696965097.0	0.0	0.4693248067499916	0.498115	0.21964206441059034	0.03641063374999975	0.03728	0.012319263703650484
OBDHc	798061437726.0	1.0	798061437726.0	0.0	0.0028633919100033603	0.00292	0.0011601081267263883	0.0016549931500018983	0.00163	0.0007475953107475791
PPCOAtm	798061437726.0	1.0	798061437726.0	0.0	0.0028633919100033603	0.00292	0.0011601081267263883	0.0016549931500018983	0.00163	0.0007475953107475791
r1616_r	836625633852.5	1.0	836625633852.5	0.0	0.0049666279200019075	0.00491	0.00263061755316564	0.00191985867000224	0.00194	0.0006959513528071681
TRPO2	824600537038.0	1.0	824600537038.0	0.0	0.00449273039000327	0.00443	0.002638260819346167	0.001540012150001764	0.00156	0.0006935774080817018
FKYNH	824600537038.0	1.0	824600537038.0	0.0	0.00449273039000327	0.00443	0.002638260819346167	0.001540012150001764	0.00156	0.0006935774080817018
KYN	864035984344.0	1.0	864035984344.0	0.0	0.00449273039000327	0.00443	0.002638260819346167	0.0011926794200012689	0.00122	0.0006733952647363987
ANTHte	864035984344.0	1.0	864035984344.0	0.0	0.00449273039000327	0.00443	0.002638260819346167	0.0011926794200012689	0.00122	0.0006733952647363987
KYN3OX	2981500000.0	0.0	2981500000.0	1.0	0.0	0.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497
HKYNH	2981500000.0	0.0	2981500000.0	1.0	0.0	0.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497
3HAO	2981500000.0	0.0	2981500000.0	1.0	0.0	0.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497
PCLAD	2981500000.0	0.0	2981500000.0	1.0	0.0	0.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497
AM6SAD	2981500000.0	0.0	2981500000.0	1.0	0.0	0.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497
AMCOXO	2981500000.0	0.0	2981500000.0	1.0	0.0	0.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497
2OXOADPTm	2981500000.0	0.0	2981500000.0	1.0	0.0	0.0	0.0	0.00034732300000045165	0.00036	0.00018332043060545497
ExCystineGlu	1000000000000.0	1.0	1000000000000.0	0.0	0.1905021004599965	0.19207	0.007311130638203036	0.005231357039999717	0.00512	0.002873282085384444
ExCystineSer	735201037.0	0.0	735201037.0	1.0	0.005788360359997858	0.00414	0.005559197764666832	0.06223176735999805	0.06453	0.013388508718220622
CystinePyruvate	656368800364.5	1.0	656368800364.5	0.0	0.01991319946999454	0.01467	0.018216209466267855	0.0108725420599951	0.00783	0.010054198435671407
CystineReductaseNADPH	841110208680.0	1.0	841110208680.0	0.0	0.060963218129998	0.05295	0.044421104018739374	0.014670185559996593	0.0117	0.01203862236413215
CystineReductaseNADH	216659129838.5	0.0	216659129838.5	1.0	0.005580191369999326	0.0044	0.004419593088745138	0.01795046635999559	0.01431	0.01403835378807308
CystineGSH	939478660931.5	1.0	939478660931.5	0.0	0.10983385519000492	0.11654	0.04791060531543877	0.023969925529997615	0.02145	0.01609781710390487
Ex3HB	2204848269.5	0.0	2204848269.5	1.0	1.5606028040900224	1.30909	0.9931101749691177	13.619769329839833	13.224885	5.105758262838757
Transport3HB_forward	2204848269.5	0.0	2204848269.5	1.0	1.5606028040900224	1.30909	0.9931101749691177	13.619769329839833	13.224885	5.105758262838757
bBDH	2204848269.5	0.0	2204848269.5	1.0	1.5606028040900224	1.30909	0.9931101749691177	13.619769329839833	13.224885	5.105758262838757
OCOAT1m	2204848269.5	0.0	2204848269.5	1.0	1.5606028040900224	1.30909	0.9931101749691177	13.619769329839833	13.224885	5.105758262838757
ACACT1m	2504016009.5	0.0	2504016009.5	1.0	1.6993013158899444	1.44778	0.9949024297282313	13.640966298010202	13.24658	5.106518122949801
G3PD1ir	14117325467.0	0.0	14117325467.0	1.0	0.3661529065699923	0.266435	0.3405404171843833	20.13698098781994	15.924895	16.61990741743482
GLYC3Ptm	14117325467.0	0.0	14117325467.0	1.0	0.3661529065699923	0.266435	0.3405404171843833	20.13698098781994	15.924895	16.61990741743482
G3PDm	14117325467.0	0.0	14117325467.0	1.0	0.3661529065699923	0.266435	0.3405404171843833	20.13698098781994	15.924895	16.61990741743482
DHAPtm	14117325467.0	0.0	14117325467.0	1.0	0.3661529065699923	0.266435	0.3405404171843833	20.13698098781994	15.924895	16.61990741743482
CMPuptake_r	632097265623.0	1.0	632097265623.0	0.0	0.0008431202900008657	0.0008	0.0005246209337393592	0.0005969029900005551	0.00055	0.0003905195802192538
UMPuptake_r	472627570088.5	0.0	472627570088.5	1.0	0.0015180310800015466	0.00133	0.0010452303156053184	0.0014952454600016347	0.00154	0.0007300381181175067
Transport_ala_B_c_e	53765864894.0	0.0	53765864894.0	1.0	15.559832405840135	14.850815	8.154282836082515	59.938011614468444	57.32165	29.822255352672222
EX_ala_B	53765864894.0	0.0	53765864894.0	1.0	15.559832405840135	14.850815	8.154282836082515	59.938011614468444	57.32165	29.822255352672222
Transport_octanoyl_ACP_c_e	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_octanoyl_ACP	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TMDK1	6882500000.0	0.0	6882500000.0	1.0	0.0	0.0	0.0	0.00018945600000030052	0.0002	0.00010820748020742066
THYMDt1_r	6882500000.0	0.0	6882500000.0	1.0	0.0	0.0	0.0	0.00018945600000030052	0.0002	0.00010820748020742066
EX_thymd	6882500000.0	0.0	6882500000.0	1.0	0.0	0.0	0.0	0.00018945600000030052	0.0002	0.00010820748020742066
Transport_HC00576_c_e	89638164474.5	0.0	89638164474.5	1.0	0.0992601727599994	0.0705	0.09558460017095884	0.9043271040099888	0.676025	0.8146087012069548
EX_HC00576	89638164474.5	0.0	89638164474.5	1.0	0.0992601727599994	0.0705	0.09558460017095884	0.9043271040099888	0.676025	0.8146087012069548
Transport_4abut_c_e	941059652955.0	1.0	941059652955.0	0.0	6.744956595499897	6.383305	3.9609565271004192	1.0496317606399908	0.77393	0.968822012840492
EX_4abut	941059652955.0	1.0	941059652955.0	0.0	6.744956595499897	6.383305	3.9609565271004192	1.0496317606399908	0.77393	0.968822012840492
EX_h_e_b	291806954593.5	0.0	291806954593.5	1.0	257.0987532367546	247.399315	139.2410270136873	370.02098070438393	367.61461499999996	140.54534723985483
EX_h2o_e_b	348921597275.5	0.0	348921597275.5	1.0	327.70847864339447	318.96929	161.29190820682277	430.61689664726157	419.10891000000004	187.57230641551416
PGM_b	932772383979.5	1.0	932772383979.5	0.0	13.530402198280084	14.688805	6.98847705790894	1.5083418464900462	1.20976	1.0948285053178064
ENO_b	919415439754.5	1.0	919415439754.5	0.0	12.051645233679652	11.563755	7.668371881921148	1.5385230343100131	1.24105	1.0969219324165302
TKT2_b	245894566941.0	0.0	245894566941.0	1.0	0.06234808974000043	0.059	0.03654267161571858	0.1162446877800012	0.11669	0.061564265178254224
RPE_b	706977135102.5	1.0	706977135102.5	0.0	0.23940216069000306	0.24808	0.13043766044695373	0.1495953245499937	0.15295	0.07238018435065756
TKT1_b	274223816538.5	0.0	274223816538.5	1.0	0.08476965581000089	0.09172	0.038273414005069464	0.12113100950999936	0.12558	0.04434817006838383
TALA_b	983360396507.0	1.0	983360396507.0	0.0	2.913322263940002	2.80891	1.5655965738797026	0.18600187346000044	0.18719	0.07547201930615591
ACONTm_b	779620023724.5	1.0	779620023724.5	0.0	145.25788744752157	152.528635	68.4526732230692	78.45693542087236	77.11162999999999	36.16569926902327
ICDHym_b	692869281.5	0.0	692869281.5	1.0	19.229679232800557	18.8436	5.692838251037509	211.26980981656675	208.69518499999998	75.54519539565335
SUCOAS1m_b	837261466474.5	1.0	837261466474.5	0.0	134.21884800813407	140.4817	62.32932405460344	58.64487087504962	56.632414999999995	33.18038521629617
FUMm_b	560308746538.5	1.0	560308746538.5	0.0	195.54290994155608	189.487545	116.3041102675603	168.56341555288972	171.733475	77.4728302874517
MDHm_b	784230471152.0	1.0	784230471152.0	0.0	393.7628194422052	365.90026	249.80424378379394	158.68338787366298	132.87774000000002	116.74559999048859
FUM_b	543493133741.0	1.0	543493133741.0	0.0	85.56630242058745	81.115955	47.998198470823986	76.384050866583	81.06314499999999	26.21003060302699
MDH_b	856694401641.5	1.0	856694401641.5	0.0	318.00405286838424	320.600275	156.98581549561052	120.92311864627152	107.1703	71.42137730173047
AKGMALtm_b	698217383577.5	1.0	698217383577.5	0.0	351.14113893259133	379.538905	167.10593354546702	245.39180722066564	244.75045	114.56354922402295
PYRt2m_b	507631036057.5	1.0	507631036057.5	2.868264565199047e-78	20.743449852010144	18.90614	13.55256551140221	19.968456552710368	20.508695000000003	11.502796349643571
FUMtm_b	1931891.5	0.0	1931891.5	1.0	9.816463617949923	11.04483	4.9345217517333255	89.38460811235073	83.32252	33.783783148982735
CO2tm_b	432465149956.5	0.0	432465149956.5	1.0	135.73924828499398	126.71599	83.0483493544949	154.57813547812313	152.25364000000002	80.08430702713503
r0801_b	313966729747.5	0.0	313966729747.5	1.0	67.90785791134827	73.81529499999999	37.54649454976152	96.94428624265365	103.625015	45.97071774038134
NH4tm_b	471907177403.5	0.0	471907177403.5	1.0	96.81461524315841	91.691415	60.22770006956543	101.92251413183726	102.17546	51.532952988615236
NDPK3_b	5293264936.5	0.0	5293264936.5	1.0	0.001073765030001159	0.00103	0.0006079203678250785	0.004382781890003938	0.00445	0.0011342944325931094
GLUDym_b	681104401025.5	1.0	681104401025.5	0.0	130.99703683061927	140.07056	75.82368973250087	83.99097787485	83.64951500000001	46.49293082516377
ASPTA_b	892909692535.5	1.0	892909692535.5	0.0	144.37957627655481	149.28921000000003	78.28410953652386	35.12100917495033	31.7218	23.303593914211934
GHMT2r_b	571899514907.0	1.0	571899514907.0	0.0	47.46575503860036	44.541830000000004	29.246770974975934	39.658503843990054	38.186769999999996	23.812457109536318
ALATA_L_b	412929943070.5	0.0	412929943070.5	1.0	0.014825103569998284	0.0149	0.007098282548087291	0.01955217335999765	0.01807	0.013040100907644667
MTHFC_b	204194214608.0	0.0	204194214608.0	1.0	6.601911902110054	6.240864999999999	3.9630045401269864	10.523897559040508	10.87103	1.2031760941221583
MTHFD2i_b	78955909293.0	0.0	78955909293.0	1.0	37.02960802915882	38.6632	16.15945228025405	101.13058111278957	98.641715	43.93720495969648
H2Ot_b	111980926075.5	0.0	111980926075.5	1.0	32.91536928104881	28.74975	23.027941873013933	132.00377435384667	130.271365	74.17325147476056
PHLACHt_b	460987584030.5	0.0	460987584030.5	1.0	411.4242958043433	411.170835	210.8715685185958	441.68442506724983	436.10546999999997	196.99911808086156
