Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_SKBR3	median_SKBR3	std_SKBR3	mean_MDAMB361	median_MDAMB361	std_MDAMB361
carnitineAcylTransferaseI	10000.0	1.0	10000.0	2.8200076051853168e-39	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.0	0.0	0.0
CARN160t_m	10000.0	1.0	10000.0	2.8200076051853168e-39	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.0	0.0	0.0
carnitineAcylTransferaseII	10000.0	1.0	10000.0	2.8200076051853168e-39	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.0	0.0	0.0
betaOxidation	10000.0	1.0	10000.0	2.8200076051853168e-39	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.0	0.0	0.0
Biomass	6952.5	0.9999990880181285	6952.5	9.231132451592635e-07	0.0215648	0.02289	0.017517721559793805	0.0103501	0.011885	0.005172097145142178
GLCt1_r	10000.0	1.0	10000.0	1.2809996731450625e-34	1.9906289000000004	2.67177	1.2015619103541562	0.1070815	0.10786	0.00996065739331851
O2t_r	2461.0	2.777905356653943e-10	2461.0	0.9999999997264912	56.78990789999999	49.17652	15.23068943105303	72.7491746	72.132565	5.161918307460493
GLNt_r	6600.0	0.9999539753617676	6600.0	4.649249387119501e-05	0.2978649	0.39707000000000003	0.1677378396591695	0.2266428	0.227485	0.008555054986274594
r0963_r	1387.5	5.326279828101877e-19	1387.5	1.0	0.0007977999999999999	0.000645	0.00030338354562760284	0.0013705999999999998	0.001255	0.0003968049669777104
THBPTt_r	1773.0	1.5598138617260145e-15	1773.0	0.9999999999999984	0.0005962	0.00051	0.0005158689442840766	0.001428	0.00155	0.0007533708759752243
ARGt5r_r	1450.5	2.1295351125527865e-18	1450.5	1.0	0.0738799	0.07230500000000001	0.006406235046003734	0.08377349999999999	0.08471999999999999	0.0062999782547323935
PHEtec_r	6527.5	0.9999056290363701	6527.5	9.529114523857439e-05	0.006190299999999999	0.00659	0.004882313877453988	0.0041137	0.004665	0.0020616467160544704
ILEtec_r	6952.0	0.9999990831449581	6952.0	9.280438987829888e-07	0.0061689	0.00655	0.005011949941102885	0.002961200000000001	0.0034	0.0014795612781353718
LEUtec_r	7023.0	0.9999996179308871	7023.0	3.8688983281078684e-07	0.0124247	0.012844999999999999	0.01000551589844019	0.0057389999999999984	0.00655	0.002869319596959347
VALtec_r	10000.0	1.0	10000.0	1.2808553621421803e-34	0.14923779999999998	0.151215	0.012106426257458173	0.0501817	0.05678	0.021518660685248714
METtec_r	4608.5	0.1696892243025756	4608.5	0.8309276567139952	0.0045881	0.00519	0.003394955763535607	0.005311100000000001	0.005765	0.001660874112683384
r2526_r	10000.0	1.0	10000.0	1.2804225240822274e-34	0.1326087	0.131295	0.008166165680984739	0.07262080000000001	0.07306499999999999	0.006367745693110019
GLYt4_r	9080.5	1.0	9080.5	1.0408675271076129e-23	0.0644611	0.05357	0.021791799027119897	0.037264500000000006	0.041025	0.013398546383918675
r2532_r	0.0	2.8117271908904383e-39	0.0	1.0	0.0	0.0	0.0	0.0111478	0.01097	0.0007546911603263599
PROPAT4te_r	0.0	2.8133813716091013e-39	0.0	1.0	0.0	0.0	0.0	0.0033672000000000003	0.003905	0.001791774742335857
HDCAt	0.0	8.433824792562059e-41	0.0	1.0	0.0	0.0	0.0	7.589999999999999e-05	8e-05	5.143398239932964e-06
CRNt	9922.0	1.0	9922.0	1.3107422410844579e-33	3.1862990999999994	2.21916	1.6480600260993088	1.0273059	1.1730450000000001	0.3635578103255062
GTHRDt2_r	4342.0	0.05407895273987713	4342.0	0.9461887221785058	1.9878234999999997	1.253935	1.407421872938246	2.4550399	2.134145	1.662196599237332
DmLact	10000.0	1.0	10000.0	1.2806389253109373e-34	3.2482482999999998	4.352365	1.9448589993341472	0.07817759999999999	0.07859	0.002868546290053869
UREAt	7173.0	0.9999999454135577	7173.0	5.532313059178627e-08	0.04488099999999998	0.03344	0.02427784572257788	0.0311287	0.023195	0.025024105092223914
DmBiomass	6952.5	0.9999990880181285	6952.5	9.231132451592635e-07	0.0215648	0.02289	0.017517721559793805	0.0103501	0.011885	0.005172097145142178
NH4t	1708.0	4.4042664962271317e-16	1708.0	0.9999999999999996	80.789997	84.450275	14.076802283506806	127.0081249	135.83116	43.741030480942584
PTRCtex2_f	2887.5	1.2313079346395182e-07	2887.5	0.9999998784662902	0.011824900000000003	0.011855000000000001	0.009818395175805609	0.019734099999999997	0.022555	0.010918467082161416
PTRCtex2_b	0.0	2.7092076581649518e-39	0.0	1.0	0.0	0.0	0.0	0.00020599999999999997	0.00022	8.327877001585419e-05
GUDACtr2	3168.5	3.841029902715175e-06	3168.5	0.9999962026459093	0.0150161	0.01319	0.012660681432424298	0.0235473	0.026525	0.011290517685476634
CE2705t	1773.0	1.5598138617260145e-15	1773.0	0.9999999999999984	0.0005962	0.00051	0.0005158689442840766	0.001428	0.00155	0.0007533708759752243
Dm2oxobutyrate	0.0	1.2762457569188126e-34	0.0	1.0	0.0049273	0.00614	0.003663507965893021	0.051971600000000014	0.04889	0.00796181045346909
H2Ot_f	6787.0	0.9999937178176698	6787.0	6.352816760478162e-06	397.433467	342.85985	114.0534915197743	314.8227701	312.65418	28.333670044804776
PHLACHt_f	8495.0	1.0	8495.0	6.803332284346754e-18	416.11913610000005	285.27999	238.45479109352073	176.95804800000002	191.951085	81.44713630102599
CO2t	1234.0	1.7800999739508734e-20	1234.0	1.0	104.9702545	107.58052	11.004558995486837	156.64425690000004	165.04442	34.352462057798185
DmH2O2	6936.0	0.9999988863484817	6936.0	1.1271369371946944e-06	0.3815477	0.486825	0.282146678494654	0.19241410000000006	0.131465	0.15032347970189774
DmGSSG	4340.0	0.053544653158770876	4340.0	0.9467209237835629	1.0036028999999997	0.647485	0.698057344954582	1.2367987999999999	1.083915	0.8254441346076313
GLUt4	1231.0	9.20260530754013e-21	1231.0	1.0	0.0001662	1e-05	0.00030615167561986084	0.00068	0.0006	0.00033953325062919577
ALAPAT4te	0.0	2.814208818386482e-39	0.0	1.0	0.0	0.0	0.0	0.012026299999999997	0.01184	0.0007658634197934889
DmAla	4994.0	0.49463892012636584	4994.0	0.506335746019873	1.0317793	1.09107	0.8341054758512018	1.0162648	1.14071	0.7124296436210811
ASPte_r	9972.0	1.0	9972.0	2.9642888293121345e-34	87.69279820000001	57.97813	47.795913814636926	23.137225300000004	25.013925	10.553959221567803
DmAsp	9982.0	1.0	9982.0	2.198003682480102e-34	89.05950300000002	60.31105	47.04206311379845	23.349058199999998	25.398685	10.600495240397004
DmPalm	3312.0	1.8680729035717826e-05	3312.0	0.999981516518111	1.3031131	0.977015	0.6210743071691555	1.6800939000000001	1.802055	0.7801022935239993
ATPM	5320.5	0.7835780119827178	5320.5	0.21713934829386505	5.7068119	7.43245	4.223275241340372	4.929765800000001	1.001945	5.938783319917103
GACMTRc	954.0	2.4215723691557927e-23	954.0	1.0	0.0062353999999999994	0.00604	0.0057023109651644175	0.025379199999999998	0.027855	0.010634944846062337
CKc_cho	954.0	2.4215723691557927e-23	954.0	1.0	0.0062353999999999994	0.00604	0.0057023109651644175	0.025379199999999998	0.027855	0.010634944846062337
CRTNsyn_cho	954.0	2.4215723691557927e-23	954.0	1.0	0.0062353999999999994	0.00604	0.0057023109651644175	0.025379199999999998	0.027855	0.010634944846062337
CRTNtr	954.0	2.4215723691557927e-23	954.0	1.0	0.0062353999999999994	0.00604	0.0057023109651644175	0.025379199999999998	0.027855	0.010634944846062337
NDPK1	0.0	1.2810718345817004e-34	0.0	1.0	9.6721358	5.458685	10.759202359090235	58.58202689999999	54.073095	18.84065462074445
NDPK5	6971.5	0.9999993264128926	6971.5	6.819309435005452e-07	0.00021419999999999998	0.00023	0.0001726512219604728	0.0001021	0.00012	5.187971713979414e-05
NDPK8	6940.0	0.999998990430775	6940.0	1.0218684418421264e-06	0.0002845	0.00030000000000000003	0.0002306485147876252	0.00013639999999999998	0.00016	6.934790056758253e-05
NDPK7	6971.5	0.9999993266473346	6971.5	6.816938293470893e-07	0.00020500000000000005	0.00022	0.0001644611648611147	9.730000000000002e-05	0.00011	4.941792501847193e-05
DTMPK	6922.0	0.9999987474027944	6922.0	1.2677269811155648e-06	0.00028220000000000003	0.00030000000000000003	0.00022933624029165364	0.0001355	0.00016	6.887809462515583e-05
NDPK4	6922.0	0.9999987474027944	6922.0	1.2677269811155648e-06	0.00028220000000000003	0.00030000000000000003	0.00022933624029165364	0.0001355	0.00016	6.887809462515583e-05
HIStiDF_r	3725.5	0.0009263500335349917	3725.5	0.999081289871018	0.0692143	0.09187000000000001	0.04609372634747553	0.09931690000000001	0.090335	0.0270869957130276
PTRCOX1	189.5	3.4120307916344676e-32	189.5	1.0	0.0050258	0.00696	0.0034415001955483884	0.0349393	0.025849999999999998	0.0253438621364207
ABUTD	189.5	3.4120307916344676e-32	189.5	1.0	0.0050258	0.00696	0.0034415001955483884	0.0349393	0.025849999999999998	0.0253438621364207
r0465_1	4163.0	0.020481970283083302	4163.0	0.9796384457579331	4.4598868	3.89009	4.0672014276999615	4.9057125	3.90611	2.961742671338109
ABUTH	4580.0	0.15268120735679103	4580.0	0.8478945207766241	4.340012799999999	3.726635	4.049528309359149	4.2625522	3.439305	3.1022146745877266
GLUDC	2011.0	1.4166335817868463e-13	2011.0	0.9999999999998609	0.21607220000000002	0.1494	0.20852326634026266	0.8760740999999999	0.5892550000000001	1.0195894451725471
HISDr	55.0	6.627390250361464e-34	55.0	1.0	7.834709900000002	7.7844750000000005	0.5052155195807453	10.845517200000002	10.7613	1.3248932022185826
URCN	55.0	6.627390250361464e-34	55.0	1.0	7.834709900000002	7.7844750000000005	0.5052155195807453	10.845517200000002	10.7613	1.3248932022185826
IZPN	55.0	6.627390250361464e-34	55.0	1.0	7.834709900000002	7.7844750000000005	0.5052155195807453	10.845517200000002	10.7613	1.3248932022185826
GluForTx	55.0	6.627390250361464e-34	55.0	1.0	7.834709900000002	7.7844750000000005	0.5052155195807453	10.845517200000002	10.7613	1.3248932022185826
FTCD	55.0	6.627390250361464e-34	55.0	1.0	7.834709900000002	7.7844750000000005	0.5052155195807453	10.845517200000002	10.7613	1.3248932022185826
CARPEPT1tc_r	26.0	2.7923040391419647e-34	26.0	1.0	7.8880963	7.76172	0.571885558311594	11.390668900000001	11.148454999999998	1.4850517661323182
NBAHH_ir	868.0	2.9106688263400446e-24	868.0	1.0	10.183311000000002	9.113050000000001	2.472042071176309	15.638036399999999	14.21349	3.7164379980019806
r0283	3248.0	9.36165861313008e-06	3248.0	0.9999907405753344	2.2952152	1.4388	2.53660483083971	4.247367	3.42694	3.5139278578388544
ASP1DC	1388.0	5.43215288379801e-19	1388.0	1.0	0.019891600000000002	0.019805000000000003	0.01854742121637878	0.1541059	0.056084999999999996	0.13028596683345167
CSNt_r	2291.0	1.8214550863248354e-11	2291.0	0.999999999982084	27.9241359	31.60911	8.838215344649516	47.489865	52.229965	23.444384665791446
bAlaSynthesis	2291.0	1.8214550863248354e-11	2291.0	0.999999999982084	27.9241359	31.60911	8.838215344649516	47.489865	52.229965	23.444384665791446
LYSt5r_r	4396.5	0.07032570453060918	4396.5	0.9300029468024702	0.0224541	0.02128	0.008688996419482389	0.023030899999999997	0.025345	0.009346771829153775
LYStm	1732.0	7.084805866502581e-16	1732.0	0.9999999999999993	0.0096839	0.00858	0.0026382929494028306	0.0169025	0.018244999999999997	0.007124846037677311
SACCD3m	1732.0	7.084805866502581e-16	1732.0	0.9999999999999993	0.0096839	0.00858	0.0026382929494028306	0.0169025	0.018244999999999997	0.007124846037677311
r0525	1732.0	7.084805866502581e-16	1732.0	0.9999999999999993	0.0096839	0.00858	0.0026382929494028306	0.0169025	0.018244999999999997	0.007124846037677311
AASAD3m	1732.0	7.084805866502581e-16	1732.0	0.9999999999999993	0.0096839	0.00858	0.0026382929494028306	0.0169025	0.018244999999999997	0.007124846037677311
r0450	1732.0	7.084805866502581e-16	1732.0	0.9999999999999993	0.0096839	0.00858	0.0026382929494028306	0.0169025	0.018244999999999997	0.007124846037677311
2OXOADOXm	2508.0	5.722519990954905e-10	2508.0	0.9999999994364145	0.013385800000000002	0.012065	0.0028683874961871574	0.0170959	0.018410000000000003	0.007188988928081668
GLUTCOADHm	2508.0	5.722519990954905e-10	2508.0	0.9999999994364145	0.013385800000000002	0.012065	0.0028683874961871574	0.0170959	0.018410000000000003	0.007188988928081668
3HBCDm	2508.0	5.722519990954905e-10	2508.0	0.9999999994364145	0.013385800000000002	0.012065	0.0028683874961871574	0.0170959	0.018410000000000003	0.007188988928081668
HACD1m	2508.0	5.722519990954905e-10	2508.0	0.9999999994364145	0.013385800000000002	0.012065	0.0028683874961871574	0.0170959	0.018410000000000003	0.007188988928081668
HMGCOASm	0.0	7.86399094428517e-36	0.0	1.0	4.0000000000000015e-06	0.0	4.9236596391733095e-06	0.00022139999999999996	0.00025	0.00013039969634964956
CYStec_r	0.0	2.8195930193767757e-39	0.0	1.0	0.0	0.0	0.0	0.0849844	0.084385	0.011663539781833997
CYSTA	892.0	5.280456706218171e-24	892.0	1.0	0.0192478	0.025165	0.013506862122789303	0.08637030000000001	0.09251000000000001	0.03191092746737836
CYANt_r	892.0	5.280456706218171e-24	892.0	1.0	0.0192478	0.025165	0.013506862122789303	0.08637030000000001	0.09251000000000001	0.03191092746737836
MCPST	892.0	5.280456706218171e-24	892.0	1.0	0.0192478	0.025165	0.013506862122789303	0.08637030000000001	0.09251000000000001	0.03191092746737836
TCYNTt	911.0	8.436288585530911e-24	911.0	1.0	0.014386600000000001	0.014465	0.01138242577863175	0.07713239999999999	0.084185	0.030148805129680923
CYSO	9330.0	1.0	9330.0	1.871201801318322e-26	0.31011639999999996	0.282285	0.06699149208034938	0.1140844	0.089155	0.07556160719210878
3SALATAi	6942.0	0.9999989641012248	6942.0	1.048478923196546e-06	0.15789530000000002	0.079265	0.1610461600961888	0.044104199999999996	0.032375	0.04722147957971001
3SALAASPm	6600.0	0.9999539748028262	6600.0	4.649305782465058e-05	0.152221	0.206925	0.09966476729212756	0.06998019999999999	0.05419	0.03140374046369494
3SALATAim	6600.0	0.9999539748028262	6600.0	4.649305782465058e-05	0.152221	0.206925	0.09966476729212756	0.06998019999999999	0.05419	0.03140374046369494
3SPYRSP	6942.0	0.9999989641012248	6942.0	1.048478923196546e-06	0.15789530000000002	0.079265	0.1610461600961888	0.044104199999999996	0.032375	0.04722147957971001
3SPYRSPm	6600.0	0.9999539748028262	6600.0	4.649305782465058e-05	0.152221	0.206925	0.09966476729212756	0.06998019999999999	0.05419	0.03140374046369494
HMR_3951	6942.0	0.9999989641012248	6942.0	1.048478923196546e-06	0.15789530000000002	0.079265	0.1610461600961888	0.044104199999999996	0.032375	0.04722147957971001
ExSulfitem	6600.0	0.9999539748028262	6600.0	4.649305782465058e-05	0.152221	0.206925	0.09966476729212756	0.06998019999999999	0.05419	0.03140374046369494
PHETHPTOX2	1773.0	1.5598138617260145e-15	1773.0	0.9999999999999984	0.0005962	0.00051	0.0005158689442840766	0.001428	0.00155	0.0007533708759752243
TYRt_r	7219.0	0.9999999708356145	7219.0	2.956596652830198e-08	0.0031723999999999997	0.002725	0.0027693069256557405	0.0010718	0.00122	0.0006376271986391769
TYRTA	1931.0	3.0089312710333764e-14	1931.0	0.9999999999999705	0.0003247	0.00033	0.0002632871267477981	0.000847	0.0009350000000000001	0.000467271253387606
34HPPOR	1931.0	3.0089312710333764e-14	1931.0	0.9999999999999705	0.0003247	0.00033	0.0002632871267477981	0.000847	0.0009350000000000001	0.000467271253387606
HGNTOR	1931.0	3.0089312710333764e-14	1931.0	0.9999999999999705	0.0003247	0.00033	0.0002632871267477981	0.000847	0.0009350000000000001	0.000467271253387606
MACACI	1931.0	3.0089312710333764e-14	1931.0	0.9999999999999705	0.0003247	0.00033	0.0002632871267477981	0.000847	0.0009350000000000001	0.000467271253387606
FUMAC	1931.0	3.0089312710333764e-14	1931.0	0.9999999999999705	0.0003247	0.00033	0.0002632871267477981	0.000847	0.0009350000000000001	0.000467271253387606
AACOAT	1931.0	3.0089312710333764e-14	1931.0	0.9999999999999705	0.0003247	0.00033	0.0002632871267477981	0.000847	0.0009350000000000001	0.000467271253387606
r2534_r	0.0	1.2795572750790226e-34	0.0	1.0	0.011045899999999997	0.012074999999999999	0.008533332042495168	0.05179359999999999	0.04937	0.007043934351732358
THRD_L	0.0	1.2765333835137573e-34	0.0	1.0	0.0043027	0.005039999999999999	0.003280279876886585	0.048557199999999995	0.044935	0.008436544253987823
OBDHc	6532.5	0.9999111155443228	6532.5	8.975493151198164e-05	0.0006629	0.00084	0.0005385582980551321	0.00031400000000000004	0.000335	0.0001961601077660488
PPCOAtm	6532.5	0.9999111155443228	6532.5	8.975493151198164e-05	0.0006629	0.00084	0.0005385582980551321	0.00031400000000000004	0.000335	0.0001961601077660488
r1616_r	10000.0	1.0	10000.0	1.2603810126161532e-34	0.013520200000000003	0.01372	0.0005978496483399501	0.0010502000000000003	0.00091	0.0004769261425572575
TRPO2	10000.0	1.0	10000.0	1.265006111324107e-34	0.0132328	0.013264999999999999	0.0007002237449053645	0.0009124999999999998	0.000745	0.0005269722454501257
FKYNH	10000.0	1.0	10000.0	1.265006111324107e-34	0.0132328	0.013264999999999999	0.0007002237449053645	0.0009124999999999998	0.000745	0.0005269722454501257
KYN	10000.0	1.0	10000.0	1.254004196405918e-34	0.0095315	0.009685	0.00045169797498556557	0.0007180999999999999	0.000505	0.0006080548470078147
ANTHte	10000.0	1.0	10000.0	1.254004196405918e-34	0.0095315	0.009685	0.00045169797498556557	0.0007180999999999999	0.000505	0.0006080548470078147
KYN3OX	10000.0	1.0	10000.0	1.209828028730833e-34	0.0037009000000000005	0.003725	0.0003343683778726872	0.00019399999999999995	0.00018	0.00012608318562349897
HKYNH	10000.0	1.0	10000.0	1.209828028730833e-34	0.0037009000000000005	0.003725	0.0003343683778726872	0.00019399999999999995	0.00018	0.00012608318562349897
3HAO	10000.0	1.0	10000.0	1.209828028730833e-34	0.0037009000000000005	0.003725	0.0003343683778726872	0.00019399999999999995	0.00018	0.00012608318562349897
PCLAD	10000.0	1.0	10000.0	1.209828028730833e-34	0.0037009000000000005	0.003725	0.0003343683778726872	0.00019399999999999995	0.00018	0.00012608318562349897
AM6SAD	10000.0	1.0	10000.0	1.209828028730833e-34	0.0037009000000000005	0.003725	0.0003343683778726872	0.00019399999999999995	0.00018	0.00012608318562349897
AMCOXO	10000.0	1.0	10000.0	1.209828028730833e-34	0.0037009000000000005	0.003725	0.0003343683778726872	0.00019399999999999995	0.00018	0.00012608318562349897
2OXOADPTm	10000.0	1.0	10000.0	1.209828028730833e-34	0.0037009000000000005	0.003725	0.0003343683778726872	0.00019399999999999995	0.00018	0.00012608318562349897
ExCystineGlu	10000.0	1.0	10000.0	1.2799177263043013e-34	0.0467928	0.04666	0.010251738071905148	0.010143800000000001	0.01001	0.0019758485097125574
ExCystineSer	10000.0	1.0	10000.0	1.280566787612476e-34	0.12888460000000002	0.125575	0.010262615534850831	0.0631969	0.06315	0.010426673709115656
CystinePyruvate	1375.0	3.133054179445558e-19	1375.0	1.0	0.0014456	7e-05	0.0017563824852074317	0.0079487	0.00993	0.004683659463464116
CystineReductaseNADPH	5611.5	0.9325907888093826	5611.5	0.06772846160405763	0.014787800000000002	0.005860000000000001	0.019397906769296085	0.0056971	0.00601	0.003680533913563206
CystineReductaseNADH	7225.5	0.9999999732113027	7225.5	2.715849399663024e-08	0.05894119999999999	0.070725	0.041266299584209604	0.009402299999999999	0.009705	0.004231505416622918
CystineGSH	7339.0	0.9999999945571856	7339.0	5.521586166683944e-09	0.1005026	0.057374999999999995	0.06439953804370357	0.050291700000000016	0.049515	0.022536071559241026
Ex3HB	2285.0	1.649356915684633e-11	2285.0	0.9999999999837773	12.348257500000003	11.327760000000001	3.618666896763512	18.6525465	20.642879999999998	7.018435758838301
Transport3HB_forward	2285.0	1.649356915684633e-11	2285.0	0.9999999999837773	12.348257500000003	11.327760000000001	3.618666896763512	18.6525465	20.642879999999998	7.018435758838301
bBDH	2285.0	1.649356915684633e-11	2285.0	0.9999999999837773	12.348257500000003	11.327760000000001	3.618666896763512	18.6525465	20.642879999999998	7.018435758838301
OCOAT1m	2285.0	1.649356915684633e-11	2285.0	0.9999999999837773	12.348257500000003	11.327760000000001	3.618666896763512	18.6525465	20.642879999999998	7.018435758838301
ACACT1m	2285.0	1.649356915684633e-11	2285.0	0.9999999999837773	12.361640200000002	11.339635000000001	3.6213669944626985	18.669421399999997	20.664045	7.0222501252087275
G3PD1ir	1121.0	1.312462721923175e-21	1121.0	1.0	3.5335699000000007	3.1634	3.3726073528176665	29.093812799999995	36.964225	18.264051238519144
GLYC3Ptm	1121.0	1.312462721923175e-21	1121.0	1.0	3.5335699000000007	3.1634	3.3726073528176665	29.093812799999995	36.964225	18.264051238519144
G3PDm	1121.0	1.312462721923175e-21	1121.0	1.0	3.5335699000000007	3.1634	3.3726073528176665	29.093812799999995	36.964225	18.264051238519144
DHAPtm	1121.0	1.312462721923175e-21	1121.0	1.0	3.5335699000000007	3.1634	3.3726073528176665	29.093812799999995	36.964225	18.264051238519144
CMPuptake_r	7051.0	0.9999997367600811	7051.0	2.666092201995847e-07	0.0008330999999999999	0.00091	0.000674400137495942	0.0003151	0.00032	0.00018492419959529254
UMPuptake_r	7001.5	0.9999995035281438	7001.5	5.026767725095768e-07	0.0015376	0.00164	0.001277830484639785	0.0005423	0.00059	0.0002797143384081537
Transport_ala_B_c_e	1921.0	2.6977928556947114e-14	1921.0	0.9999999999999736	35.832125100000006	38.742295	8.370595753658918	59.034639699999985	65.45921	22.69410410510684
EX_ala_B	1921.0	2.6977928556947114e-14	1921.0	0.9999999999999736	35.832125100000006	38.742295	8.370595753658918	59.034639699999985	65.45921	22.69410410510684
Transport_octanoyl_ACP_c_e	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_octanoyl_ACP	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TMDK1	800.0	1.0670206430107348e-30	800.0	1.0	0.0	0.0	0.0	5.370000000000002e-05	6e-05	3.017306980428312e-05
THYMDt1_r	800.0	1.0670206430107348e-30	800.0	1.0	0.0	0.0	0.0	5.370000000000002e-05	6e-05	3.017306980428312e-05
EX_thymd	800.0	1.0670206430107348e-30	800.0	1.0	0.0	0.0	0.0	5.370000000000002e-05	6e-05	3.017306980428312e-05
Transport_HC00576_c_e	2183.0	2.954519670296751e-12	2183.0	0.9999999999970958	0.11987489999999999	0.105075	0.17601350046071562	0.6431601	0.40428	0.8976971909746785
EX_HC00576	2183.0	2.954519670296751e-12	2183.0	0.9999999999970958	0.11987489999999999	0.105075	0.17601350046071562	0.6431601	0.40428	0.8976971909746785
Transport_4abut_c_e	3070.0	1.2109080640127141e-06	3070.0	0.9999988035387872	0.10122249999999999	0.048505	0.11058277007346676	0.2678529	0.167865	0.276235367034339
EX_4abut	3070.0	1.2109080640127141e-06	3070.0	0.9999988035387872	0.10122249999999999	0.048505	0.11058277007346676	0.2678529	0.167865	0.276235367034339
EX_h_e_b	4541.0	0.13129429061541048	4541.0	0.8692254366925732	489.91949779999993	505.698235	51.43601720112994	504.83890180000003	505.57979	48.18919088495231
EX_h2o_e_b	4737.0	0.26063479968084324	4737.0	0.7401581247618332	587.3720102	572.599835	59.495869667955496	602.4620573	597.765915	68.29617983854031
PGM_b	3194.0	5.131931735484938e-06	3194.0	0.9999949256805433	1.2968593999999998	0.33494	1.4393457734762272	1.7961246000000002	1.40154	1.1362451114338905
ENO_b	9959.0	1.0	9959.0	4.3691318649583654e-34	7.096232	4.95853	3.4864848292649935	1.8497308	1.442525	1.1305456410058523
TKT2_b	3899.0	0.0035838417529904898	3899.0	0.9964423040619056	0.13596740000000002	0.11147499999999999	0.06479894471051176	0.1404417	0.134045	0.030436959791070337
RPE_b	2970.0	3.545341405856644e-07	2970.0	0.9999996498973822	0.1296706	0.109195	0.05672752528437045	0.1696531	0.16764	0.033304128226987056
TKT1_b	4612.0	0.17186671729199976	4612.0	0.828755206599123	0.1443612	0.11857999999999999	0.05830913987090573	0.13629280000000002	0.13142500000000001	0.033182072380041956
TALA_b	10000.0	1.0	10000.0	1.2809996731450625e-34	3.127087300000001	2.88047	1.0001955970626673	0.21873519999999996	0.21050000000000002	0.052664217673786054
ACONTm_b	0.0	1.2810718345817004e-34	0.0	1.0	6.5187222	6.97514	2.545318944781934	115.27866880000002	105.197475	29.0938149884566
ICDHym_b	0.0	1.2810718345817004e-34	0.0	1.0	46.72321829999999	40.96927	13.038832984589932	232.7418661	220.64126	52.310241935589225
SUCOAS1m_b	2961.0	3.1653084809667907e-07	2961.0	0.9999996874418817	51.835181500000004	39.55976	28.022739738791554	65.72873340000001	61.687349999999995	16.97466142981351
FUMm_b	8328.0	0.9999999999999998	8328.0	2.1397952060485788e-16	318.4523696	238.59474	145.04672158355348	197.07434080000002	182.59572	51.61811454634644
MDHm_b	7156.0	0.9999999314783027	7156.0	6.94395988078573e-08	421.84062889999996	325.075295	198.21404786715928	266.2219998	270.29485	50.28842390318434
FUM_b	6129.0	0.9971082307240109	6129.0	0.0029134691368026353	88.4031395	56.2628	71.60993603268052	46.00047090000001	35.96913	25.606415117920285
MDH_b	5927.0	0.9882817512911294	5927.0	0.011793215298527995	215.43965040000003	120.49896000000001	169.45423392822303	126.97810960000001	102.540985	74.96431909373032
AKGMALtm_b	7830.0	0.9999999999976773	7830.0	2.3630505673880203e-12	348.7842472	247.25434	207.17462062524447	199.89948780000003	146.22297500000002	120.00026844915902
PYRt2m_b	9999.0	1.0	9999.0	1.3201420157435136e-34	112.6449038	84.431415	67.55615516148727	16.285375900000002	16.485455	4.048276206670829
FUMtm_b	9235.0	1.0	9235.0	2.1696392083602307e-25	238.65662410000002	170.85246999999998	120.87742247872355	115.4635644	112.09629	21.779335355967447
CO2tm_b	8374.0	0.9999999999999999	8374.0	8.41327262950348e-17	169.3792892	125.956955	87.68999401798551	91.76635399999999	59.59261	79.42825268081891
r0801_b	9046.0	1.0	9046.0	2.4244419811621709e-23	127.29743089999998	91.782055	69.15207090857886	43.681810000000006	28.166809999999998	42.97545821246091
H2Otm_b	1849.0	6.916206590058842e-15	1849.0	0.9999999999999932	192.7799777	176.9259	39.61849008970644	248.93990630000005	240.77154000000002	55.480013131301526
NH4tm_b	7967.0	0.9999999999997927	7967.0	2.1099705742467394e-13	123.72075209999998	94.44651999999999	59.72995374067847	76.2687615	65.279995	43.5442399232872
NDPK3_b	7813.5	0.9999999999969306	7813.5	3.1225404827309233e-12	0.0028097000000000005	0.00264	0.0005777795444805935	0.0023052	0.00189	0.001311364067363338
GLUDym_b	4926.0	0.42873758783936766	4926.0	0.5722213787165433	45.3562968	32.752965	23.66856958484902	53.904415799999995	40.839330000000004	45.50662425341459
ASPTA_b	9052.0	1.0	9052.0	2.0941072123964858e-23	109.811335	81.958335	61.17461270509036	37.150882499999994	27.6356	31.337033171719096
GHMT2r_b	7642.0	0.9999999999464788	7642.0	5.4391810879618594e-11	38.0481652	27.555155	20.0354157022113	25.328964400000004	16.414879999999997	22.86923298865638
ALATA_L_b	8593.5	1.0	8593.5	8.237260057931297e-19	0.0328237	0.02408	0.01854628431598343	0.0164029	0.01223	0.011225822891256508
MTHFC_b	0.0	1.2810718345817004e-34	0.0	1.0	4.8163709	5.250595000000001	1.2651861449597732	9.877459400000001	9.729890000000001	1.4819980486054438
MTHFD2i_b	3022.0	6.765155292308029e-07	3022.0	0.9999993317401953	73.43988540000001	42.92424	50.5345549864016	97.83176459999999	78.24325	55.38882241323082
