Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_SKBR3	median_SKBR3	std_SKBR3	mean_MCF7	median_MCF7	std_MCF7
GLYt4_r	272.0	3.6424564873429477e-31	272.0	1.0	0.0644611	0.05357	0.021791799027119897	0.16244530000000001	0.16377	0.041969159611492696
r2532_r	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
PROPAT4te_r	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
HDCAt	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
CRNt	10000.0	1.0	10000.0	2.8200076051853168e-39	3.1862990999999994	2.21916	1.6480600260993088	0.0	0.0	0.0
GTHRDt2_r	3971.0	0.00598503461993891	3971.0	0.9940562910820417	1.9878234999999997	1.253935	1.407421872938246	2.3888736	2.60383	0.8482158687379223
DmLact	5019.0	0.5190008548450344	5019.0	0.48197286655293203	3.2482482999999998	4.352365	1.9448589993341472	4.1207666	3.9612100000000003	0.5284799613857681
UREAt	0.0	1.280278276372825e-34	0.0	1.0	0.04488099999999998	0.03344	0.02427784572257788	0.1719982	0.17602	0.029140309454621635
DmBiomass	666.0	1.6835032095516793e-26	666.0	1.0	0.0215648	0.02289	0.017517721559793805	0.1380619	0.154555	0.04903743617746126
NH4t	10000.0	1.0	10000.0	1.2810718345817004e-34	80.789997	84.450275	14.076802283506806	32.30157859999999	31.863084999999998	7.975982539130789
PTRCtex2_f	0.0	1.2786205642906302e-34	0.0	1.0	0.011824900000000003	0.011855000000000001	0.009818395175805609	0.21581379999999994	0.21776	0.012738331858821016
PTRCtex2_b	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
GUDACtr2	4177.0	0.022231864960208323	4177.0	0.9778972002606638	0.0150161	0.01319	0.012660681432424298	0.021627200000000003	0.013725000000000001	0.021461188557557343
CE2705t	795.5	4.603272654031068e-25	795.5	1.0	0.0005962	0.00051	0.0005158689442840766	0.014254	0.01482	0.005681341248669929
Dm2oxobutyrate	0.0	1.2762457569188126e-34	0.0	1.0	0.0049273	0.00614	0.003663507965893021	0.3352872	0.337325	0.07152804237937917
H2Ot_f	10000.0	1.0	10000.0	1.2810718345817004e-34	397.433467	342.85985	114.0534915197743	11.1573434	4.99833	10.48914114708257
PHLACHt_f	4673.0	0.21250301075375094	4673.0	0.7882053911369686	416.11913610000005	285.27999	238.45479109352073	359.43227809999996	369.97992	118.92940229927625
CO2t	1944.0	4.140545346305909e-14	1944.0	0.9999999999999594	104.9702545	107.58052	11.004558995486837	121.04040049999998	116.38554500000001	15.653128009339037
DmH2O2	818.0	8.317942481121076e-25	818.0	1.0	0.3815477	0.486825	0.282146678494654	1.1956619	1.0085600000000001	0.8102858140744491
DmGSSG	3981.0	0.00641251006605631	3981.0	0.9936314208771462	1.0036028999999997	0.647485	0.698057344954582	1.1979403	1.30469	0.4251514759802581
GLUt4	8300.0	1.0	8300.0	1.7733525061367841e-22	0.0001662	1e-05	0.00030615167561986084	0.0	0.0	0.0
ALAPAT4te	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
DmAla	6892.0	0.9999981189962447	6892.0	1.90329939735111e-06	1.0317793	1.09107	0.8341054758512018	0.2585915	0.26925	0.16499327112312515
ASPte_r	9984.0	1.0	9984.0	2.070232317469008e-34	87.69279820000001	57.97813	47.795913814636926	22.0891611	23.47719	8.362357414214756
DmAsp	9989.0	1.0	9989.0	1.7821763430699895e-34	89.05950300000002	60.31105	47.04206311379845	22.5558434	23.879365	8.49951532278203
DmPalm	0.0	1.2810718345817004e-34	0.0	1.0	1.3031131	0.977015	0.6210743071691555	6.549259900000002	6.411665	0.655527978317139
ATPM	4683.0	0.21966184497340857	4683.0	0.7810603080760207	5.7068119	7.43245	4.223275241340372	7.7368475	3.5297549999999998	8.621660254081625
GACMTRc	2.0	1.3581768995987815e-34	2.0	1.0	0.0062353999999999994	0.00604	0.0057023109651644175	0.043864299999999995	0.043375	0.015958159830056103
CKc_cho	2.0	1.3581768995987815e-34	2.0	1.0	0.0062353999999999994	0.00604	0.0057023109651644175	0.043864299999999995	0.043375	0.015958159830056103
CRTNsyn_cho	2.0	1.3581768995987815e-34	2.0	1.0	0.0062353999999999994	0.00604	0.0057023109651644175	0.043864299999999995	0.043375	0.015958159830056103
CRTNtr	2.0	1.3581768995987815e-34	2.0	1.0	0.0062353999999999994	0.00604	0.0057023109651644175	0.043864299999999995	0.043375	0.015958159830056103
NDPK1	8549.0	1.0	8549.0	2.1535550435513472e-18	9.6721358	5.458685	10.759202359090235	0.2576498	0.24381	0.1668836709394368
NDPK5	641.5	7.177003737474971e-27	641.5	1.0	0.00021419999999999998	0.00023	0.0001726512219604728	0.0013671	0.00153	0.00048441216067945833
NDPK8	639.5	7.090601276162495e-27	639.5	1.0	0.0002845	0.00030000000000000003	0.0002306485147876252	0.0018200000000000002	0.00204	0.0006463995074505575
NDPK7	706.5	3.789205107592084e-26	706.5	1.0	0.00020500000000000005	0.00022	0.0001644611648611147	0.0013039999999999998	0.00146	0.00046351533377706573
DTMPK	639.5	7.09580884891549e-27	639.5	1.0	0.00028220000000000003	0.00030000000000000003	0.00022933624029165364	0.0018073	0.00202	0.0006418452801387291
NDPK4	639.5	7.09580884891549e-27	639.5	1.0	0.00028220000000000003	0.00030000000000000003	0.00022933624029165364	0.0018073	0.00202	0.0006418452801387291
HIStiDF_r	644.0	9.479515077821522e-27	644.0	1.0	0.0692143	0.09187000000000001	0.04609372634747553	0.1292775	0.13214	0.03853155824198595
PTRCOX1	854.5	2.0747994981098953e-24	854.5	1.0	0.0050258	0.00696	0.0034415001955483884	0.0190671	0.01641	0.012880532667870566
ABUTD	854.5	2.0747994981098953e-24	854.5	1.0	0.0050258	0.00696	0.0034415001955483884	0.0190671	0.01641	0.012880532667870566
r0465_1	4911.0	0.4144003703134729	4911.0	0.5865516227005222	4.4598868	3.89009	4.0672014276999615	4.386531100000001	3.611345	3.67435185641649
ABUTH	6125.0	0.9970205476816035	6125.0	0.0030017441266000262	4.340012799999999	3.726635	4.049528309359149	2.8735024	2.27929	2.9290037653200156
GLUDC	0.0	1.2804225240822274e-34	0.0	1.0	0.21607220000000002	0.1494	0.20852326634026266	3.9980997	3.69545	1.126734714793199
HISDr	10000.0	1.0	10000.0	1.2810718345817004e-34	7.834709900000002	7.7844750000000005	0.5052155195807453	4.4364303	4.3356650000000005	0.4492116675797815
URCN	10000.0	1.0	10000.0	1.2810718345817004e-34	7.834709900000002	7.7844750000000005	0.5052155195807453	4.4364303	4.3356650000000005	0.4492116675797815
IZPN	10000.0	1.0	10000.0	1.2810718345817004e-34	7.834709900000002	7.7844750000000005	0.5052155195807453	4.4364303	4.3356650000000005	0.4492116675797815
GluForTx	10000.0	1.0	10000.0	1.2810718345817004e-34	7.834709900000002	7.7844750000000005	0.5052155195807453	4.4364303	4.3356650000000005	0.4492116675797815
FTCD	10000.0	1.0	10000.0	1.2810718345817004e-34	7.834709900000002	7.7844750000000005	0.5052155195807453	4.4364303	4.3356650000000005	0.4492116675797815
CARPEPT1tc_r	9078.0	1.0	9078.0	1.1073243052603687e-23	7.8880963	7.76172	0.571885558311594	5.8376325	5.043225	2.0328863289150347
NBAHH_ir	4188.0	0.023694323721686956	4188.0	0.9764418610249834	10.183311000000002	9.113050000000001	2.472042071176309	11.3981451	11.94689	3.9278416949756108
r0283	2235.0	7.154157835626813e-12	2235.0	0.9999999999929654	2.2952152	1.4388	2.53660483083971	5.560512400000001	4.814955	3.9770660141497887
ASP1DC	3801.0	0.0016983718338353401	3801.0	0.9983149367379178	0.019891600000000002	0.019805000000000003	0.01854742121637878	0.047367499999999986	0.03016	0.06330551617778149
CSNt_r	9790.0	1.0	9790.0	6.179555373816558e-32	27.9241359	31.60911	8.838215344649516	10.660259899999998	10.006755	3.8197151290815303
bAlaSynthesis	9790.0	1.0	9790.0	6.179555373816558e-32	27.9241359	31.60911	8.838215344649516	10.660259899999998	10.006755	3.8197151290815303
LYSt5r_r	886.0	4.5507837926265695e-24	886.0	1.0	0.0224541	0.02128	0.008688996419482389	0.0822473	0.09206	0.02927251373410099
LYStm	10000.0	1.0	10000.0	1.269361614090984e-34	0.0096839	0.00858	0.0026382929494028306	0.0004992	0.00036	0.00047527914179591626
SACCD3m	10000.0	1.0	10000.0	1.269361614090984e-34	0.0096839	0.00858	0.0026382929494028306	0.0004992	0.00036	0.00047527914179591626
r0525	10000.0	1.0	10000.0	1.269361614090984e-34	0.0096839	0.00858	0.0026382929494028306	0.0004992	0.00036	0.00047527914179591626
AASAD3m	10000.0	1.0	10000.0	1.269361614090984e-34	0.0096839	0.00858	0.0026382929494028306	0.0004992	0.00036	0.00047527914179591626
r0450	10000.0	1.0	10000.0	1.269361614090984e-34	0.0096839	0.00858	0.0026382929494028306	0.0004992	0.00036	0.00047527914179591626
2OXOADOXm	10000.0	1.0	10000.0	1.2700770222907805e-34	0.013385800000000002	0.012065	0.0028683874961871574	0.0004992	0.00036	0.00047527914179591626
GLUTCOADHm	10000.0	1.0	10000.0	1.2700770222907805e-34	0.013385800000000002	0.012065	0.0028683874961871574	0.0004992	0.00036	0.00047527914179591626
3HBCDm	10000.0	1.0	10000.0	1.2700770222907805e-34	0.013385800000000002	0.012065	0.0028683874961871574	0.0004992	0.00036	0.00047527914179591626
HACD1m	10000.0	1.0	10000.0	1.2700770222907805e-34	0.013385800000000002	0.012065	0.0028683874961871574	0.0004992	0.00036	0.00047527914179591626
HMGCOASm	7000.0	0.9999999999991378	7000.0	8.843306734703286e-13	4.0000000000000015e-06	0.0	4.9236596391733095e-06	0.0	0.0	0.0
CYStec_r	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
CYSTA	0.0	1.2804225240822274e-34	0.0	1.0	0.0192478	0.025165	0.013506862122789303	0.2609942	0.26195999999999997	0.026769358451012373
CYANt_r	0.0	1.2804225240822274e-34	0.0	1.0	0.0192478	0.025165	0.013506862122789303	0.2609942	0.26195999999999997	0.026769358451012373
MCPST	0.0	1.2804225240822274e-34	0.0	1.0	0.0192478	0.025165	0.013506862122789303	0.2609942	0.26195999999999997	0.026769358451012373
TCYNTt	88.0	1.7582661169212372e-33	88.0	1.0	0.014386600000000001	0.014465	0.01138242577863175	0.21719469999999996	0.23585	0.06224460371653339
CYSO	10000.0	1.0	10000.0	1.2809275156652627e-34	0.31011639999999996	0.282285	0.06699149208034938	0.08824969999999997	0.08763499999999999	0.009760413910642862
3SALATAi	4662.5	0.2051335738149338	4662.5	0.795560226766981	0.15789530000000002	0.079265	0.1610461600961888	0.08415469999999999	0.08398	0.010466669219744913
3SALAASPm	10000.0	1.0	10000.0	1.280278276372825e-34	0.152221	0.206925	0.09966476729212756	0.0040953	0.00383	0.0028578774545901272
3SALATAim	10000.0	1.0	10000.0	1.280278276372825e-34	0.152221	0.206925	0.09966476729212756	0.0040953	0.00383	0.0028578774545901272
3SPYRSP	4662.5	0.2051335738149338	4662.5	0.795560226766981	0.15789530000000002	0.079265	0.1610461600961888	0.08415469999999999	0.08398	0.010466669219744913
3SPYRSPm	10000.0	1.0	10000.0	1.280278276372825e-34	0.152221	0.206925	0.09966476729212756	0.0040953	0.00383	0.0028578774545901272
HMR_3951	4662.5	0.2051335738149338	4662.5	0.795560226766981	0.15789530000000002	0.079265	0.1610461600961888	0.08415469999999999	0.08398	0.010466669219744913
ExSulfitem	10000.0	1.0	10000.0	1.280278276372825e-34	0.152221	0.206925	0.09966476729212756	0.0040953	0.00383	0.0028578774545901272
PHETHPTOX2	795.5	4.603272654031068e-25	795.5	1.0	0.0005962	0.00051	0.0005158689442840766	0.014254	0.01482	0.005681341248669929
TYRt_r	1651.5	1.4021244719355282e-16	1651.5	0.9999999999999999	0.0031723999999999997	0.002725	0.0027693069256557405	0.007838	0.007915	0.0037900139921385597
TYRTA	7062.0	0.9999997894023797	7062.0	2.1332327107165313e-07	0.0003247	0.00033	0.0002632871267477981	4.660000000000001e-05	5e-05	1.9291490770845474e-05
34HPPOR	7062.0	0.9999997894023797	7062.0	2.1332327107165313e-07	0.0003247	0.00033	0.0002632871267477981	4.660000000000001e-05	5e-05	1.9291490770845474e-05
HGNTOR	7062.0	0.9999997894023797	7062.0	2.1332327107165313e-07	0.0003247	0.00033	0.0002632871267477981	4.660000000000001e-05	5e-05	1.9291490770845474e-05
MACACI	7062.0	0.9999997894023797	7062.0	2.1332327107165313e-07	0.0003247	0.00033	0.0002632871267477981	4.660000000000001e-05	5e-05	1.9291490770845474e-05
FUMAC	7062.0	0.9999997894023797	7062.0	2.1332327107165313e-07	0.0003247	0.00033	0.0002632871267477981	4.660000000000001e-05	5e-05	1.9291490770845474e-05
AACOAT	7062.0	0.9999997894023797	7062.0	2.1332327107165313e-07	0.0003247	0.00033	0.0002632871267477981	4.660000000000001e-05	5e-05	1.9291490770845474e-05
r2534_r	0.0	1.2799177263043013e-34	0.0	1.0	0.011045899999999997	0.012074999999999999	0.008533332042495168	0.3707996999999999	0.37865	0.053313699955446665
THRD_L	0.0	1.2767491448695132e-34	0.0	1.0	0.0043027	0.005039999999999999	0.003280279876886585	0.32762930000000007	0.331535	0.06471622929256991
OBDHc	596.0	2.5378415753627106e-27	596.0	1.0	0.0006629	0.00084	0.0005385582980551321	0.0079423	0.009065	0.003256322786658148
PPCOAtm	596.0	2.5378415753627106e-27	596.0	1.0	0.0006629	0.00084	0.0005385582980551321	0.0079423	0.009065	0.003256322786658148
r1616_r	0.0	1.267431970826838e-34	0.0	1.0	0.013520200000000003	0.01372	0.0005978496483399501	0.0332307	0.033409999999999995	0.0013699511566903294
TRPO2	0.0	1.2711508705841016e-34	0.0	1.0	0.0132328	0.013264999999999999	0.0007002237449053645	0.03139399999999999	0.031485	0.0014039827907662103
FKYNH	0.0	1.2711508705841016e-34	0.0	1.0	0.0132328	0.013264999999999999	0.0007002237449053645	0.03139399999999999	0.031485	0.0014039827907662103
KYN	0.0	1.2604520431438349e-34	0.0	1.0	0.0095315	0.009685	0.00045169797498556557	0.03139399999999999	0.031485	0.0014039827907662103
ANTHte	0.0	1.2604520431438349e-34	0.0	1.0	0.0095315	0.009685	0.00045169797498556557	0.03139399999999999	0.031485	0.0014039827907662103
KYN3OX	10000.0	1.0	10000.0	2.680649564496287e-39	0.0037009000000000005	0.003725	0.0003343683778726872	0.0	0.0	0.0
HKYNH	10000.0	1.0	10000.0	2.680649564496287e-39	0.0037009000000000005	0.003725	0.0003343683778726872	0.0	0.0	0.0
3HAO	10000.0	1.0	10000.0	2.680649564496287e-39	0.0037009000000000005	0.003725	0.0003343683778726872	0.0	0.0	0.0
PCLAD	10000.0	1.0	10000.0	2.680649564496287e-39	0.0037009000000000005	0.003725	0.0003343683778726872	0.0	0.0	0.0
AM6SAD	10000.0	1.0	10000.0	2.680649564496287e-39	0.0037009000000000005	0.003725	0.0003343683778726872	0.0	0.0	0.0
AMCOXO	10000.0	1.0	10000.0	2.680649564496287e-39	0.0037009000000000005	0.003725	0.0003343683778726872	0.0	0.0	0.0
2OXOADPTm	10000.0	1.0	10000.0	2.680649564496287e-39	0.0037009000000000005	0.003725	0.0003343683778726872	0.0	0.0	0.0
ExCystineGlu	571.5	1.3937310267158133e-27	571.5	1.0	0.0467928	0.04666	0.010251738071905148	0.06819489999999999	0.06559000000000001	0.008858647945608993
ExCystineSer	6144.5	0.997426515128921	6144.5	0.0025930176426146464	0.12888460000000002	0.125575	0.010262615534850831	0.1244813	0.1253	0.012082372472141204
CystinePyruvate	1277.0	3.4762941920545854e-20	1277.0	1.0	0.0014456	7e-05	0.0017563824852074317	0.0191366	0.026615	0.014289201348987954
CystineReductaseNADPH	1711.0	4.674578230709399e-16	1711.0	0.9999999999999996	0.014787800000000002	0.005860000000000001	0.019397906769296085	0.040868299999999996	0.035570000000000004	0.03066348659582144
CystineReductaseNADH	6597.0	0.9999525591485401	6597.0	4.792228763026591e-05	0.05894119999999999	0.070725	0.041266299584209604	0.021075800000000006	0.018545	0.013017294648259138
CystineGSH	3939.0	0.004781860619257878	3939.0	0.9952519859114076	0.1005026	0.057374999999999995	0.06439953804370357	0.11159530000000001	0.115145	0.036064830442670684
Ex3HB	0.0	1.2810718345817004e-34	0.0	1.0	12.348257500000003	11.327760000000001	3.618666896763512	50.093222499999996	48.779875000000004	6.074268696396877
Transport3HB_forward	0.0	1.2810718345817004e-34	0.0	1.0	12.348257500000003	11.327760000000001	3.618666896763512	50.093222499999996	48.779875000000004	6.074268696396877
bBDH	0.0	1.2810718345817004e-34	0.0	1.0	12.348257500000003	11.327760000000001	3.618666896763512	50.093222499999996	48.779875000000004	6.074268696396877
OCOAT1m	0.0	1.2810718345817004e-34	0.0	1.0	12.348257500000003	11.327760000000001	3.618666896763512	50.093222499999996	48.779875000000004	6.074268696396877
ACACT1m	0.0	1.2810718345817004e-34	0.0	1.0	12.361640200000002	11.339635000000001	3.6213669944626985	50.093722	48.7805	6.074120280456465
G3PD1ir	6673.0	0.9999783392126854	6673.0	2.1890068688431857e-05	3.5335699000000007	3.1634	3.3726073528176665	0.9267089	0.762955	0.6229300660294254
GLYC3Ptm	6673.0	0.9999783392126854	6673.0	2.1890068688431857e-05	3.5335699000000007	3.1634	3.3726073528176665	0.9267089	0.762955	0.6229300660294254
G3PDm	6673.0	0.9999783392126854	6673.0	2.1890068688431857e-05	3.5335699000000007	3.1634	3.3726073528176665	0.9267089	0.762955	0.6229300660294254
DHAPtm	6673.0	0.9999783392126854	6673.0	2.1890068688431857e-05	3.5335699000000007	3.1634	3.3726073528176665	0.9267089	0.762955	0.6229300660294254
CMPuptake_r	717.0	5.976235411871032e-26	717.0	1.0	0.0008330999999999999	0.00091	0.000674400137495942	0.004322200000000001	0.00473	0.001741890636606957
UMPuptake_r	717.0	6.214667406093853e-26	717.0	1.0	0.0015376	0.00164	0.001277830484639785	0.005924700000000001	0.0059900000000000005	0.0026904280215969243
Transport_ala_B_c_e	9883.0	1.0	9883.0	4.1363076003668436e-33	35.832125100000006	38.742295	8.370595753658918	16.545261	15.56374	5.148491345994554
EX_ala_B	9883.0	1.0	9883.0	4.1363076003668436e-33	35.832125100000006	38.742295	8.370595753658918	16.545261	15.56374	5.148491345994554
Transport_octanoyl_ACP_c_e	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_octanoyl_ACP	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TMDK1	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
THYMDt1_r	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_thymd	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
Transport_HC00576_c_e	845.0	1.6384851599212059e-24	845.0	1.0	0.11987489999999999	0.105075	0.17601350046071562	1.5130282000000002	1.088075	1.6981885185235506
EX_HC00576	845.0	1.6384851599212059e-24	845.0	1.0	0.11987489999999999	0.105075	0.17601350046071562	1.5130282000000002	1.088075	1.6981885185235506
Transport_4abut_c_e	254.0	2.1764159391356583e-31	254.0	1.0	0.10122249999999999	0.048505	0.11058277007346676	2.5041386	2.7027799999999997	0.9092175709994731
EX_4abut	254.0	2.1764159391356583e-31	254.0	1.0	0.10122249999999999	0.048505	0.11058277007346676	2.5041386	2.7027799999999997	0.9092175709994731
EX_h_e_b	8520.0	1.0	8520.0	4.002956450872058e-18	489.91949779999993	505.698235	51.43601720112994	422.8694973	421.405275	27.74633602664617
EX_h2o_e_b	9927.0	1.0	9927.0	1.130439655165977e-33	587.3720102	572.599835	59.495869667955496	367.20377039999994	351.33353999999997	49.501534419299745
PGM_b	574.0	1.490149308415531e-27	574.0	1.0	1.2968593999999998	0.33494	1.4393457734762272	4.2416257	4.762715	1.3545030216597391
ENO_b	9999.0	1.0	9999.0	1.3201420157435136e-34	7.096232	4.95853	3.4864848292649935	2.6169845000000005	2.95194	0.9480080408338349
TKT2_b	5617.0	0.9343243978943481	5617.0	0.06598848095174104	0.13596740000000002	0.11147499999999999	0.06479894471051176	0.0984073	0.10724500000000001	0.027351183375318572
RPE_b	800.0	5.279311476056284e-25	800.0	1.0	0.1296706	0.109195	0.05672752528437045	0.407678	0.4435	0.1129425077129282
TKT1_b	6106.5	0.996583110350909	6106.5	0.0034421045997141313	0.1443612	0.11857999999999999	0.05830913987090573	0.10426120000000003	0.115815	0.030022915466205294
TALA_b	4151.0	0.019076115617673486	4151.0	0.9810372432668523	3.127087300000001	2.88047	1.0001955970626673	3.2164882000000006	3.546215	0.8988371406146067
ACONTm_b	736.0	1.0327334371809506e-25	736.0	1.0	6.5187222	6.97514	2.545318944781934	22.560835000000008	24.599575	7.781921704185915
ICDHym_b	800.0	5.2797322791209335e-25	800.0	1.0	46.72321829999999	40.96927	13.038832984589932	101.24555790000001	110.5633	34.21350089364828
SUCOAS1m_b	800.0	5.2797322791209335e-25	800.0	1.0	51.835181500000004	39.55976	28.022739738791554	133.49270850000002	144.467195	36.44811214436699
FUMm_b	7662.0	0.9999999999612882	7662.0	3.9346084278657606e-11	318.4523696	238.59474	145.04672158355348	199.0839454	206.573255	27.478351451431593
MDHm_b	1037.0	1.7993144803349475e-22	1037.0	1.0	421.84062889999996	325.075295	198.21404786715928	725.4591688999999	768.4802649999999	195.18013732366254
FUM_b	4820.0	0.3304799362120878	4820.0	0.6704049739172555	88.4031395	56.2628	71.60993603268052	59.54620499999999	63.115065	16.933545152179445
MDH_b	3612.0	0.00034920559965268444	3612.0	0.9996538941697115	215.43965040000003	120.49896000000001	169.45423392822303	297.18255689999995	309.64695	64.9402065683837
AKGMALtm_b	4189.0	0.023831169853474558	4189.0	0.976305676278313	348.7842472	247.25434	207.17462062524447	306.3176747	319.82226	87.51584732379939
PYRt2m_b	6565.0	0.9999346472048627	6565.0	6.6004011521366e-05	112.6449038	84.431415	67.55615516148727	64.25889459999999	69.25895	21.964778094465057
FUMtm_b	6949.0	0.999999048147097	6949.0	9.634511727112712e-07	238.65662410000002	170.85246999999998	120.87742247872355	148.98833050000002	147.056485	13.894023959648758
CO2tm_b	3597.0	0.0003053098611745431	3597.0	0.9996974257575172	169.3792892	125.956955	87.68999401798551	203.6413615	214.04296	72.07526507160395
r0801_b	4172.0	0.021593119519775637	4172.0	0.9785328051760442	127.29743089999998	91.782055	69.15207090857886	130.038045	134.188905	44.60672931728637
H2Otm_b	0.0	1.2810718345817004e-34	0.0	1.0	192.7799777	176.9259	39.61849008970644	308.20800180000003	308.34413	21.745012999861746
NH4tm_b	4167.0	0.02096968604075179	4167.0	0.979153155230409	123.72075209999998	94.44651999999999	59.72995374067847	132.1230731	135.49875	43.4631483135011
NDPK3_b	1058.0	2.9463371666081917e-22	1058.0	1.0	0.0028097000000000005	0.00264	0.0005777795444805935	0.004873199999999999	0.00507	0.001740250695977015
GLUDym_b	800.0	5.2797322791209335e-25	800.0	1.0	45.3562968	32.752965	23.66856958484902	117.02553839999999	121.749325	38.11197050077072
ASPTA_b	2772.0	2.624704701147556e-08	2772.0	0.9999999741107113	109.811335	81.958335	61.17461270509036	170.25738830000003	176.54899999999998	54.50473193138653
GHMT2r_b	1958.0	5.365918713639002e-14	1958.0	0.9999999999999474	38.0481652	27.555155	20.0354157022113	67.3707781	70.5067	21.34433191044711
ALATA_L_b	2675.0	6.747649192445703e-09	2675.0	0.9999999933480725	0.0328237	0.02408	0.01854628431598343	0.0508802	0.050575	0.00877777035954168
MTHFC_b	5751.0	0.9668364575242416	5751.0	0.033344564412946726	4.8163709	5.250595000000001	1.2651861449597732	4.8862428	4.879655	0.3747931279246667
MTHFD2i_b	1244.0	2.233961917810188e-20	1244.0	1.0	73.43988540000001	42.92424	50.5345549864016	148.6600545	150.912775	25.581217743981238
H2Ot_b	10000.0	1.0	10000.0	1.2810718345817004e-34	298.52081000000004	212.65131000000002	149.4642946624773	42.9081754	42.001765	6.950254663913355
PHLACHt_b	6137.0	0.9972766506039389	6137.0	0.0027439062095059785	457.96588660000003	337.97864000000004	222.99363596531435	325.54876729999995	336.30545	121.66408082845547
