Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_SKBR3	std_SKBR3	mean_MDAMB361	std_MDAMB361	result	meanRatio	meanRatio_log
r0762	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0763	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0764	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0694	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0695	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0765	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0766	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0692	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0693	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0767	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0768	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0769	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0770	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0712	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0713	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0701	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0702	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0771	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0772	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0696	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0697	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
r0773	3.840850528062072	0.9907769349191456	3.840850528062072	0.0092230650808544	1888.0455	442.9604224536907	666.22373	78.59342551872939	1.0	2.8339511413080407	1.5028148857082195
FA160ACPH	3.8422159017030704	0.990787687247224	3.8422159017030704	0.009212312752776	1888.315106666667	442.8850576551104	666.2589966666666	78.59680425069263	1.0	2.834205791012234	1.5029445158049288
TMLYStd_r					1.0	0.0	1.0	0.0	0.0	1.0	0.0
TMLYSOX	-9.083812427023316	0.00040714663064	-9.083812427023316	0.99959285336936	0.0176366666666666	0.0220120456922012	0.1779233333333333	0.0117551530071803	-1.0	0.099125091331472	-3.334605899693029
GHMT3	-8.830410743036602	0.0004538896368982	-8.830410743036602	0.9995461103631018	10.781836666666669	0.502611614956209	15.76138	0.6191664312606112	-1.0	0.6840667927977543	-0.5477908970663609
TMABADH	-2.9998059175678784	0.0199748066258712	-2.9998059175678784	0.9800251933741287	11.958366666666668	0.7967405705888347	14.685703333333333	1.0091523294770164	-1.0	0.8142862752459252	-0.29639200891011075
BBHOX	11.249830848434556	0.9998221722051724	11.249830848434556	0.0001778277948276	0.1122099999999999	0.0137773896898747	0.0014333333333333	0.0020270394394014	1.0	78.28604651162965	6.29068328334388
SUCFUMtm_r	12.593622884808315	0.999885585742364	12.593622884808315	0.000114414257636	98.73829	7.584394991524816	24.02408	3.5875974545741145	1.0	4.109971745015834	2.039128475788794
palmitateActivation	-3.8189341847007134	0.0093977321160995	-3.8189341847007134	0.9906022678839004	15.866769999999995	3.149541248795873	27.49047	2.93404861112877	-1.0	0.5771734713884483	-0.7929231040947678
carnitineAcylTransferaseI	-9.853454131082076	0.0002975226092304	-9.853454131082076	0.9997024773907696	19.21137	1.7662855314095351	32.91405666666666	0.8648926866123664	-1.0	0.5836828378391928	-0.7767434459378842
CARN160t_m	-1.7539775719448392	0.0771489080125248	-1.7539775719448392	0.9228510919874752	0.1387199999999999	0.1961797053723957	0.3866799999999999	0.0385297088837518	0.0	0.3587462501293057	-1.4789643430938206
carnitineAcylTransferaseII	-2.014876777039894	0.0570811745111497	-2.014876777039894	0.9429188254888504	3.2308966666666663	0.3110556816534442	4.381959999999999	0.7456347465079668	0.0	0.737317699537802	-0.4396417051644537
betaOxidation	1.0	0.8130495168499705	1.0	0.1869504831500295	0.0033866666666666	0.0047894699312368	0.0	0.0	0.0	inf	inf
Biomass					1.0	0.0	1.0	0.0	0.0	1.0	0.0
GLCt1_r	0.2837499809368233	0.6046583359379001	0.2837499809368233	0.3953416640620999	395.82868	24.5960635157024	389.4987266666667	19.757172512010808	0.0	1.0162515379382755	0.023257535595992456
O2t_r					1.0	0.0	1.0	0.0	0.0	1.0	0.0
GLNt_r	-0.5867270066759367	0.2944515185340478	-0.5867270066759367	0.7055484814659523	141.24992	9.114953283581148	151.02412333333334	21.724476757883547	0.0	0.9352805160023332	-0.09652896159909259
r0963_r	-16.469049414112522	3.979670635431714e-05	-16.469049414112522	0.9999602032936457	2.8286333333333338	0.8345709242612172	20.25159333333333	1.241727344316062	-1.0	0.13967460667292356	-2.8398583372538893
THBPTt_r					1.0	0.0	1.0	0.0	0.0	1.0	0.0
ARGt5r_r	-4.927176578425381	0.0039443804473733	-4.927176578425381	0.9960556195526266	9.370786666666667	0.3720482811261048	16.64186666666667	2.053537336862637	-1.0	0.5630850705850305	-0.8285751945363465
PHEtec_r	-0.7229837042257907	0.2548517346206803	-0.7229837042257907	0.7451482653793198	8.40553	1.4327033252096075	9.212956666666663	0.6647075915685695	0.0	0.9123596586980586	-0.13232543767499053
ILEtec_r	-0.7188269321745734	0.2560003173712146	-0.7188269321745734	0.7439996826287854	8.17599	1.4464230573613888	8.98133	0.6467167771134442	0.0	0.9103317660079299	-0.13553567051528415
LEUtec_r	-0.7188269321745734	0.2560003173712146	-0.7188269321745734	0.7439996826287854	8.17599	1.4464230573613888	8.98133	0.6467167771134442	0.0	0.9103317660079299	-0.13553567051528415
VALtec_r	-0.7188269321745734	0.2560003173712146	-0.7188269321745734	0.7439996826287854	8.17599	1.4464230573613888	8.98133	0.6467167771134442	0.0	0.9103317660079299	-0.13553567051528415
METtec_r	-0.7188269321745734	0.2560003173712146	-0.7188269321745734	0.7439996826287854	8.17599	1.4464230573613888	8.98133	0.6467167771134442	0.0	0.9103317660079299	-0.13553567051528415
r2526_r	-0.1410021699885451	0.4473420610556875	-0.1410021699885451	0.5526579389443125	142.67161333333334	9.302888633022652	145.06929333333332	22.17580781726088	0.0	0.9834721742630212	-0.02404386050317873
GLYt4_r	-0.1107254025353994	0.4585836890185866	-0.1107254025353994	0.5414163109814134	149.21363999999997	10.455187383938505	151.15945	22.54618255406592	0.0	0.9871274339778292	-0.01869175235328736
r2532_r	-0.586980609038688	0.294374159563782	-0.586980609038688	0.705625840436218	141.25364000000002	9.111100945827932	151.0302366666667	21.72130794114439	0.0	0.9352672889717822	-0.09654936478935709
PROPAT4te_r	3.8514872021952713	0.9908603027323012	3.8514872021952713	0.0091396972676987	2.9117	0.3353969780225616	1.8807233333333333	0.1755476319660532	1.0	1.5481809303867131	0.6305740839619057
HDCAt	11.428929122028851	0.9998327938488488	11.428929122028851	0.000167206151151	170.69413666666665	9.05075477213672	94.47728666666666	2.651171207527385	1.0	1.806721410923952	0.8533740656579584
CRNt	-1.9378398337567933	0.0623432403736469	-1.9378398337567933	0.9376567596263532	12.514273333333334	1.6966989324043973	15.959546666666668	1.8555390379856973	0.0	0.7841246117266488	-0.35084515172747394
GTHRDt2_r					1.0	0.0	1.0	0.0	0.0	1.0	0.0
DmLact	4.767834359286813	0.9955729351066768	4.767834359286813	0.0044270648933232	31.59982666666666	7.715100418276413	5.379556666666666	0.981946415385732	1.0	5.8740577755168175	2.5543574556596456
UREAt	-0.3040526599885486	0.3881242689820925	-0.3040526599885486	0.6118757310179075	0.27642	0.2685446007649381	0.33464	0.0348277159744936	0.0	0.8260219937843652	-0.27574789931866805
DmBiomass					1.0	0.0	1.0	0.0	0.0	1.0	0.0
NH4t					1.0	0.0	1.0	0.0	0.0	1.0	0.0
PTRCtex2_f					1.0	0.0	1.0	0.0	0.0	1.0	0.0
PTRCtex2_b					1.0	0.0	1.0	0.0	0.0	1.0	0.0
GUDACtr2					1.0	0.0	1.0	0.0	0.0	1.0	0.0
CE2705t	-13.084651631825515	9.848001200193432e-05	-13.084651631825515	0.999901519987998	51.54805	3.580196878729809	116.04908	5.9818468844998005	-1.0	0.44419180229606303	-1.1707453271621928
Dm2oxobutyrate					1.0	0.0	1.0	0.0	0.0	1.0	0.0
H2Ot_f	3.0717497344670965	0.9813852798729596	3.0717497344670965	0.0186147201270402	2.38121	0.0893239993879957	1.2280633333333333	0.5233328954775238	1.0	1.9389960886924942	0.9553098932695464
H2Ot_b	3.0717497344670965	0.9813852798729596	3.0717497344670965	0.0186147201270402	2.38121	0.0893239993879957	1.2280633333333333	0.5233328954775238	1.0	1.9389960886924942	0.9553098932695464
PHLACHt_f					1.0	0.0	1.0	0.0	0.0	1.0	0.0
PHLACHt_b					1.0	0.0	1.0	0.0	0.0	1.0	0.0
CO2t					1.0	0.0	1.0	0.0	0.0	1.0	0.0
DmH2O2					1.0	0.0	1.0	0.0	0.0	1.0	0.0
DmGSSG					1.0	0.0	1.0	0.0	0.0	1.0	0.0
GLUt4	-14.436309951645388	6.691602571548861e-05	-14.436309951645388	0.9999330839742844	1.4623166666666665	0.5356701918365648	7.837146666666666	0.321011919854838	-1.0	0.18658789083101673	-2.422072733590013
ALAPAT4te	-0.4827143050711636	0.3272636277735878	-0.4827143050711636	0.6727363722264121	155.85428666666667	9.280191886429694	164.17460666666668	22.540497520070165	0.0	0.9493202988639209	-0.07503316294227988
DmAla	-0.4827143050711636	0.3272636277735878	-0.4827143050711636	0.6727363722264121	155.85428666666667	9.280191886429694	164.17460666666668	22.540497520070165	0.0	0.9493202988639209	-0.07503316294227988
ASPte_r	3.3320537166377946	0.9854750070543918	3.3320537166377946	0.0145249929456082	1.3375200000000005	0.238308454319187	0.7671866666666666	0.0424791684894555	1.0	1.7434088183666738	0.8019109120181607
DmAsp	3.3320537166377946	0.9854750070543918	3.3320537166377946	0.0145249929456082	1.3375200000000005	0.238308454319187	0.7671866666666666	0.0424791684894555	1.0	1.7434088183666738	0.8019109120181607
DmPalm	11.428929122028851	0.9998327938488488	11.428929122028851	0.000167206151151	170.69413666666665	9.05075477213672	94.47728666666666	2.651171207527385	1.0	1.806721410923952	0.8533740656579584
ATPM					1.0	0.0	1.0	0.0	0.0	1.0	0.0
GACMTRc	-6.626625564828453	0.0013450391179952	-6.626625564828453	0.9986549608820048	49.92483333333333	13.611119076554855	135.60473	12.21018941115439	-1.0	0.3681643946588982	-1.441577985127437
CKc_cho	0.9242616665399792	0.7961699522024304	0.9242616665399792	0.2038300477975696	250.1881033333333	13.517250985813984	236.6283533333333	15.740219461588064	0.0	1.0573039951002772	0.08039023875336225
CRTNsyn_cho					1.0	0.0	1.0	0.0	0.0	1.0	0.0
CRTNtr					1.0	0.0	1.0	0.0	0.0	1.0	0.0
NDPK1	-11.915125662652828	0.000142103054069	-11.915125662652828	0.9998578969459307	469.45688	64.80213093265837	1307.3455633333333	75.4379947535442	-1.0	0.3590916534745625	-1.4775759746912493
NDPK5	-11.915125662652828	0.000142103054069	-11.915125662652828	0.9998578969459307	469.45688	64.80213093265837	1307.3455633333333	75.4379947535442	-1.0	0.3590916534745625	-1.4775759746912493
NDPK8	-11.915125662652828	0.000142103054069	-11.915125662652828	0.9998578969459307	469.45688	64.80213093265837	1307.3455633333333	75.4379947535442	-1.0	0.3590916534745625	-1.4775759746912493
NDPK7	-11.915125662652828	0.000142103054069	-11.915125662652828	0.9998578969459307	469.45688	64.80213093265837	1307.3455633333333	75.4379947535442	-1.0	0.3590916534745625	-1.4775759746912493
DTMPK					1.0	0.0	1.0	0.0	0.0	1.0	0.0
NDPK4	-11.915125662652828	0.000142103054069	-11.915125662652828	0.9998578969459307	469.45688	64.80213093265837	1307.3455633333333	75.4379947535442	-1.0	0.3590916534745625	-1.4775759746912493
HIStiDF_r	2.310206311946091	0.9589931508159732	2.310206311946091	0.0410068491840267	0.01258	0.0060291956345768	0.0018466666666666	0.0026115810451823	1.0	6.812274368231292	2.768136541551309
PTRCOX1	-0.370120993374264	0.3650283766174937	-0.370120993374264	0.6349716233825062	4.276653333333333	1.9753281217616028	4.830513333333333	0.7593956439754505	0.0	0.8853413784870344	-0.17569424411469328
ABUTD					1.0	0.0	1.0	0.0	0.0	1.0	0.0
r0465_1	2.37487824237875	0.9617930261695112	2.37487824237875	0.0382069738304887	1.4904799999999998	0.3310589549712658	0.8291666666666666	0.2132654066858685	1.0	1.7975638190954772	0.8460429917261185
ABUTH	3.0717497344670965	0.9813852798729596	3.0717497344670965	0.0186147201270402	2.38121	0.0893239993879957	1.2280633333333333	0.5233328954775238	1.0	1.9389960886924942	0.9553098932695464
GLUDC					1.0	0.0	1.0	0.0	0.0	1.0	0.0
HISDr	-14.58946091820711	6.419229539558816e-05	-14.58946091820711	0.9999358077046044	0.0451566666666666	0.027907318434816	0.9163333333333332	0.0797019691656917	-1.0	0.049279738086576874	-4.342861601400206
URCN	3.0717497344670965	0.9813852798729596	3.0717497344670965	0.0186147201270402	2.38121	0.0893239993879957	1.2280633333333333	0.5233328954775238	1.0	1.9389960886924942	0.9553098932695464
IZPN	-7.4946157176564	0.0008477326789432	-7.4946157176564	0.9991522673210568	0.0428966666666666	0.0141433478670677	0.7107366666666667	0.1252234095083219	-1.0	0.06035521829463317	-4.0503776784078855
GluForTx					1.0	0.0	1.0	0.0	0.0	1.0	0.0
FTCD	-4.858610499229413	0.0041438078450815	-4.858610499229413	0.9958561921549184	0.0905633333333333	0.0527557076427649	0.4022633333333333	0.0738128973975566	-1.0	0.22513444758408666	-2.1511412759608275
CARPEPT1tc_r	5.509751533868195	0.9973529144870988	5.509751533868195	0.0026470855129013	4.107043333333333	0.9135457007117316	0.5416366666666667	0.054156199604067	1.0	7.582653808518626	2.922702857147043
NBAHH_ir	3.0717497344670965	0.9813852798729596	3.0717497344670965	0.0186147201270402	2.38121	0.0893239993879957	1.2280633333333333	0.5233328954775238	1.0	1.9389960886924942	0.9553098932695464
r0283	2.37487824237875	0.9617930261695112	2.37487824237875	0.0382069738304887	1.4904799999999998	0.3310589549712658	0.8291666666666666	0.2132654066858685	1.0	1.7975638190954772	0.8460429917261185
ASP1DC	-30.59943459873453	3.3976744844837484e-06	-30.59943459873453	0.9999966023255156	0.0027666666666666	0.0039126575225655	1.26297	0.0581112249627098	-1.0	0.002190603630067698	-8.83445581935143
CSNt_r	-12.329739966781766	0.0001243072511782	-12.329739966781766	0.9998756927488216	40.16108	4.3548873327867685	79.29572	1.0879131450626005	-1.0	0.5064722282615001	-0.9814449319771936
bAlaSynthesis					1.0	0.0	1.0	0.0	0.0	1.0	0.0
LYSt5r_r	0.3979782069181781	0.6445136750480687	0.3979782069181781	0.3554863249519313	9.334063333333331	0.3988402876117487	9.155596666666668	0.4930630903061213	0.0	1.0194926309190113	0.027851347326043746
LYStm	0.2879505061848202	0.6061558780687167	0.2879505061848202	0.3938441219312832	3.11287	0.0429987627728984	3.02807	0.4142532807353491	0.0	1.0280046366167228	0.039846771544307845
SACCD3m	-5.049863819010216	0.0036158887823166	-5.049863819010216	0.9963841112176832	0.0940266666666666	0.0606802946231769	0.5048066666666666	0.0977335375168399	-1.0	0.18626272764490687	-2.4245890841699156
r0525	-5.049863819010216	0.0036158887823166	-5.049863819010216	0.9963841112176832	0.0940266666666666	0.0606802946231769	0.5048066666666666	0.0977335375168399	-1.0	0.18626272764490687	-2.4245890841699156
AASAD3m					1.0	0.0	1.0	0.0	0.0	1.0	0.0
r0450	-20.45972015288269	1.6851453055682554e-05	-20.45972015288269	0.9999831485469444	0.7980166666666667	0.4455889006197927	13.420783333333333	0.7501481872418425	-1.0	0.059461258471003316	-4.071906192209249
2OXOADOXm	3.955482338762121	0.9916295591966408	3.955482338762121	0.0083704408033593	5.1707600000000005	0.8712072296914591	2.7002399999999995	0.1456069135263387	1.0	1.914926080644684	0.9372887027791542
GLUTCOADHm	-8.810600253990717	0.0004578176972859	-8.810600253990717	0.999542182302714	7.139036666666667	0.2923802429865754	9.24728	0.170376909233617	-1.0	0.77201476181825	-0.37329966112668445
3HBCDm	0.0676308233945561	0.5253374206807312	0.0676308233945561	0.4746625793192688	9.687689999999998	1.7285888063002914	9.600873333333332	0.5546842130037193	0.0	1.0090425801541665	0.012987055396802616
HACD1m					1.0	0.0	1.0	0.0	0.0	1.0	0.0
HMGCOASm	-28.00442404679967	4.836507360938155e-06	-28.00442404679967	0.9999951634926392	0.0207066666666666	0.0179938995835316	53.25988666666666	2.6884996452461905	-1.0	0.00038878540610237753	-11.328738314255153
CYStec_r	-0.3628535263639381	0.367537690923901	-0.3628535263639381	0.632462309076099	8.016913333333333	1.4501399938013644	8.422826666666667	0.6324072083361764	0.0	0.9518079441264372	-0.07125759909458199
CYSTA	4.881591451615314	0.995924372266552	4.881591451615314	0.004075627733448	23.68499333333333	2.504457799422638	14.606333333333334	0.8032524992941026	1.0	1.6215564024738125	0.6973792058190516
CYANt_r					1.0	0.0	1.0	0.0	0.0	1.0	0.0
MCPST	-4.957701653922617	0.0038593648936771	-4.957701653922617	0.9961406351063228	45.47201	7.027155306727372	71.10431666666666	2.020152039250731	-1.0	0.6395112439258844	-0.6449583700048307
TCYNTt					1.0	0.0	1.0	0.0	0.0	1.0	0.0
CYSO	-0.4471644036949331	0.3389507432321855	-0.4471644036949331	0.6610492567678145	0.1368433333333333	0.1067256433831886	0.1786799999999999	0.0782084074764343	0.0	0.765857025595105	-0.3848530078512085
3SALATAi	4.881591451615314	0.995924372266552	4.881591451615314	0.004075627733448	23.68499333333333	2.504457799422638	14.606333333333334	0.8032524992941026	1.0	1.6215564024738125	0.6973792058190516
3SALAASPm	4.890803114815457	0.9959513177789784	4.890803114815457	0.0040486822210214	4.364313333333333	0.5305013443484905	2.4613066666666668	0.1461656871118829	1.0	1.773169265105797	0.8263302611508166
3SALATAim	14.995959930373282	0.9999423953258122	14.995959930373282	5.760467418772564e-05	134.01264999999998	7.179267147910477	56.17623	1.529886073405466	1.0	2.3855757141410163	1.2543374757509855
3SPYRSP					1.0	0.0	1.0	0.0	0.0	1.0	0.0
3SPYRSPm					1.0	0.0	1.0	0.0	0.0	1.0	0.0
HMR_3951					1.0	0.0	1.0	0.0	0.0	1.0	0.0
ExSulfitem					1.0	0.0	1.0	0.0	0.0	1.0	0.0
PHETHPTOX2					1.0	0.0	1.0	0.0	0.0	1.0	0.0
TYRt_r	-0.1214912174299556	0.4545803484567509	-0.1214912174299556	0.5454196515432492	0.22954	0.0161214536151882	0.2316266666666666	0.0181684090907511	0.0	0.9909912502878198	-0.013055775338462682
TYRTA	-25.30203002660258	7.244205030060256e-06	-25.30203002660258	0.99999275579497	23.70988333333333	2.504974339859703	144.06376	6.243178324448751	-1.0	0.16457909562636244	-2.603146994555717
34HPPOR	-2.472272178214225	0.0343894084125151	-2.472272178214225	0.965610591587485	0.07303	0.0112982919063015	0.1776	0.0587404613533125	-1.0	0.4112049549549549	-1.2820704460027696
HGNTOR	-16.266261828087334	4.179325404138925e-05	-16.266261828087334	0.9999582067459586	0.1039066666666666	0.0312078156165335	7.665023333333333	0.6566338036954503	-1.0	0.013555949166495246	-6.204930057797595
MACACI	6.027892382466598	0.99809146462843	6.027892382466598	0.0019085353715698	41.90113333333333	4.379121778944063	23.01225	0.679661935425742	1.0	1.8208186219658367	0.8645872176343194
FUMAC	0.5381405781048729	0.6904863970991554	0.5381405781048729	0.3095136029008446	9.677816666666669	0.5895580842367353	9.34102	0.6601546464781318	0.0	1.0360556627291952	0.05110151478714399
AACOAT	-0.4585893891727586	0.335169845915542	-0.4585893891727586	0.6648301540844579	6.301793333333333	0.3329007589190644	6.416946666666667	0.1236239160608586	0.0	0.9820548090369043	-0.02612455047045929
r2534_r	-3.301077460677602	0.0149516062254385	-3.301077460677602	0.9850483937745615	0.15908	0.1578078859457494	0.5585066666666667	0.0661674221619337	-1.0	0.28483097784568373	-1.8118220344188731
THRD_L					1.0	0.0	1.0	0.0	0.0	1.0	0.0
OBDHc					1.0	0.0	1.0	0.0	0.0	1.0	0.0
PPCOAtm					1.0	0.0	1.0	0.0	0.0	1.0	0.0
r1616_r	-2.8219160661634035	0.0238675621582491	-2.8219160661634035	0.9761324378417509	155.22215666666668	16.57635607216965	209.27247666666668	21.423303275977045	-1.0	0.7417227489208129	-0.43104807718453614
TRPO2					1.0	0.0	1.0	0.0	0.0	1.0	0.0
FKYNH					1.0	0.0	1.0	0.0	0.0	1.0	0.0
KYN	9.956712030985305	0.999714239380757	9.956712030985305	0.000285760619243	1.4568266666666665	0.1164420898510881	0.6120166666666668	0.0289776584438579	1.0	2.380370904931782	1.251186389085407
ANTHte					1.0	0.0	1.0	0.0	0.0	1.0	0.0
KYN3OX	-3.0376072368688263	0.0192461798072569	-3.0376072368688263	0.980753820192743	0.6240033333333334	0.0777895632816868	0.8628433333333333	0.0794569503288136	-1.0	0.7231942453825144	-0.46754489693395695
HKYNH	9.956712030985305	0.999714239380757	9.956712030985305	0.000285760619243	1.4568266666666665	0.1164420898510881	0.6120166666666668	0.0289776584438579	1.0	2.380370904931782	1.251186389085407
3HAO	13.394909161916813	0.9999101753748358	13.394909161916813	8.982462516417085e-05	0.8057866666666667	0.0822467005754976	0.0115533333333333	0.0163388806906171	1.0	69.74495095210638	6.124016874552988
PCLAD	-1.0647605574362349	0.1734948178336837	-1.0647605574362349	0.8265051821663163	0.0020033333333333	0.0028331411699541	0.00895	0.0087808086188004	0.0	0.223836126629419	-2.1594851921616134
AM6SAD					1.0	0.0	1.0	0.0	0.0	1.0	0.0
AMCOXO					1.0	0.0	1.0	0.0	0.0	1.0	0.0
2OXOADPTm	-2.0586150205362825	0.0543115237964375	-2.0586150205362825	0.9456884762035626	0.0050766666666666	0.0020580627352493	0.0092133333333333	0.0019596144745558	0.0	0.5510130246020207	-0.8598416739009802
ExCystineGlu					1.0	0.0	1.0	0.0	0.0	1.0	0.0
ExCystineSer					1.0	0.0	1.0	0.0	0.0	1.0	0.0
CystinePyruvate					1.0	0.0	1.0	0.0	0.0	1.0	0.0
CystineReductaseNADPH	4.446203497175708	0.9943601284964432	4.446203497175708	0.0056398715035569	32.27350666666667	3.1562274140322795	21.241766666666667	1.5331449172280565	1.0	1.519341925420516	0.6034465825436507
CystineReductaseNADH					1.0	0.0	1.0	0.0	0.0	1.0	0.0
CystineGSH					1.0	0.0	1.0	0.0	0.0	1.0	0.0
Ex3HB					1.0	0.0	1.0	0.0	0.0	1.0	0.0
Transport3HB_forward					1.0	0.0	1.0	0.0	0.0	1.0	0.0
bBDH					1.0	0.0	1.0	0.0	0.0	1.0	0.0
OCOAT1m	-2.870471320092045	0.0227235106405236	-2.870471320092045	0.9772764893594764	1.24955	0.8674121387206891	3.2495	0.4674054929787054	-1.0	0.3845360824742268	-1.3788091168192522
ACACT1m	2.343936063797881	0.9604813006008358	2.343936063797881	0.0395186993991642	51.93627	9.638829854389313	35.724	1.6655486625333586	1.0	1.453820120927108	0.5398487777167931
G3PD1ir	0.4542498345931128	0.6633967965297289	0.4542498345931128	0.3366032034702709	1.15012	0.282093994382487	1.00212	0.3643209599606735	0.0	1.1476869037640205	0.19872911936987378
GLYC3Ptm					1.0	0.0	1.0	0.0	0.0	1.0	0.0
G3PDm					1.0	0.0	1.0	0.0	0.0	1.0	0.0
DHAPtm					1.0	0.0	1.0	0.0	0.0	1.0	0.0
CMPuptake_r					1.0	0.0	1.0	0.0	0.0	1.0	0.0
UMPuptake_r					1.0	0.0	1.0	0.0	0.0	1.0	0.0
Transport_ala_B_c_e					1.0	0.0	1.0	0.0	0.0	1.0	0.0
EX_ala_B					1.0	0.0	1.0	0.0	0.0	1.0	0.0
Transport_octanoyl_ACP_c_e					1.0	0.0	1.0	0.0	0.0	1.0	0.0
EX_octanoyl_ACP					1.0	0.0	1.0	0.0	0.0	1.0	0.0
TMDK1	5.369052153041418	0.9970944993668398	5.369052153041418	0.0029055006331601	445.46114333333327	36.36592461977955	281.84441	23.12691683866371	1.0	1.580521477553283	0.6604006400187993
THYMDt1_r	-13.084651631825515	9.848001200193432e-05	-13.084651631825515	0.999901519987998	51.54805	3.580196878729809	116.04908	5.9818468844998005	-1.0	0.44419180229606303	-1.1707453271621928
EX_thymd					1.0	0.0	1.0	0.0	0.0	1.0	0.0
Transport_HC00576_c_e					1.0	0.0	1.0	0.0	0.0	1.0	0.0
EX_HC00576					1.0	0.0	1.0	0.0	0.0	1.0	0.0
Transport_4abut_c_e					1.0	0.0	1.0	0.0	0.0	1.0	0.0
EX_4abut					1.0	0.0	1.0	0.0	0.0	1.0	0.0
