Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MCF7	median_MCF7	std_MCF7
GLYt4_r	1166.0	3.7405525578272725e-21	1166.0	1.0	0.10267100000000003	0.11414	0.03542884231352709	0.16244530000000001	0.16377	0.041969159611492696
r2532_r	10000.0	1.0	10000.0	2.8195930193767757e-39	0.035301900000000004	0.03597	0.004939806910510907	0.0	0.0	0.0
PROPAT4te_r	10000.0	1.0	10000.0	2.8168996623796895e-39	0.0043961	0.00364	0.002219751053017824	0.0	0.0	0.0
HDCAt	10000.0	1.0	10000.0	5.002553745528903e-40	0.00011720000000000004	0.00012	1.06439151299195e-05	0.0	0.0	0.0
CRNt	10000.0	1.0	10000.0	2.8200076051853168e-39	16.834628300000002	17.76819	2.953199150426005	0.0	0.0	0.0
GTHRDt2_r	1110.0	1.014163549365457e-21	1110.0	1.0	1.0287032	1.04265	0.6431413779096752	2.3888736	2.60383	0.8482158687379223
DmLact	9077.0	1.0	9077.0	1.1348805863567731e-23	5.597373200000001	5.828225	1.0369571144740477	4.1207666	3.9612100000000003	0.5284799613857681
UREAt	0.0	2.8200076051853168e-39	0.0	1.0	0.0	0.0	0.0	0.1719982	0.17602	0.029140309454621635
DmBiomass	811.0	6.970721555691401e-25	811.0	1.0	0.0235129	0.026025	0.009773942712719119	0.1380619	0.154555	0.04903743617746126
NH4t	9894.0	1.0	9894.0	2.993911156827946e-33	120.02632370000003	121.23708500000001	23.999800740456017	32.30157859999999	31.863084999999998	7.975982539130789
PTRCtex2_f	0.0	1.2807832125755886e-34	0.0	1.0	0.05858580000000001	0.059645000000000004	0.015277107067885477	0.21581379999999994	0.21776	0.012738331858821016
GUDACtr2	9326.0	1.0	9326.0	2.0769853451437877e-26	0.0688545	0.06933	0.014176840651519855	0.021627200000000003	0.013725000000000001	0.021461188557557343
CE2705t	1000.0	7.381416933677761e-23	1000.0	1.0	0.003915299999999999	0.00434	0.001586374084941423	0.014254	0.01482	0.005681341248669929
Dm2oxobutyrate	0.0	1.2804225240822274e-34	0.0	1.0	0.005589400000000002	0.00572	0.002138690631241839	0.3352872	0.337325	0.07152804237937917
H2Ot_f	9998.0	1.0	9998.0	1.3603956914705778e-34	195.0336324	199.33334000000002	31.6531099792819	11.1573434	4.99833	10.48914114708257
PHLACHt_f	3405.0	4.8900507347742203e-05	3405.0	0.999951590204477	291.62724460000004	325.59470999999996	103.97951132584242	359.43227809999996	369.97992	118.92940229927625
CO2t	9164.0	1.0	9164.0	1.3079389560998283e-24	156.6278202	159.70712500000002	24.790595013699054	121.04040049999998	116.38554500000001	15.653128009339037
DmH2O2	3319.0	2.0118458681781206e-05	3319.0	0.9999800931744941	0.7999902999999999	0.67776	0.46080980295333224	1.1956619	1.0085600000000001	0.8102858140744491
DmGSSG	1164.0	3.571448354826855e-21	1164.0	1.0	0.5293591999999999	0.530305	0.326244742346056	1.1979403	1.30469	0.4251514759802581
GLUt4	10000.0	1.0	10000.0	2.8168996623796895e-39	0.0020115	0.002025	0.0010090833674301855	0.0	0.0	0.0
ALAPAT4te	10000.0	1.0	10000.0	2.8193857487981478e-39	0.0394818	0.040365	0.006050688312126568	0.0	0.0	0.0
DmAla	8746.0	1.0	8746.0	2.8017987442473946e-20	1.2736327	1.334435	0.798134894594519	0.2585915	0.26925	0.16499327112312515
ASPte_r	10000.0	1.0	10000.0	1.2810718345817004e-34	323.6022692	328.119285	135.34237538441462	22.0891611	23.47719	8.362357414214756
DmAsp	10000.0	1.0	10000.0	1.2810718345817004e-34	324.0487158	328.50899000000004	135.38467741100789	22.5558434	23.879365	8.49951532278203
DmPalm	0.0	1.2810718345817004e-34	0.0	1.0	2.1267405	2.116045	0.9078911018391673	6.549259900000002	6.411665	0.655527978317139
ATPM	3192.0	5.017286767466671e-06	3192.0	0.9999950390953851	2.8654932999999994	2.2903450000000003	2.7816395390216533	7.7368475	3.5297549999999998	8.621660254081625
GACMTRc	1551.5	1.8065645147948076e-17	1551.5	1.0	0.023481700000000005	0.020915	0.013167000153429179	0.043864299999999995	0.043375	0.015958159830056103
CKc_cho	1551.5	1.8065645147948076e-17	1551.5	1.0	0.023481700000000005	0.020915	0.013167000153429179	0.043864299999999995	0.043375	0.015958159830056103
CRTNsyn_cho	1551.5	1.8065645147948076e-17	1551.5	1.0	0.023481700000000005	0.020915	0.013167000153429179	0.043864299999999995	0.043375	0.015958159830056103
CRTNtr	1551.5	1.8065645147948076e-17	1551.5	1.0	0.023481700000000005	0.020915	0.013167000153429179	0.043864299999999995	0.043375	0.015958159830056103
NDPK1	9002.0	1.0	9002.0	7.05099538846908e-23	1.1235795	0.8902000000000001	0.7826457132698981	0.2576498	0.24381	0.1668836709394368
NDPK5	810.5	6.709388216047369e-25	810.5	1.0	0.0002328	0.00026	9.653679886630556e-05	0.0013671	0.00153	0.00048441216067945833
NDPK8	813.0	7.224865469096008e-25	813.0	1.0	0.0003101	0.00034	0.00012957190585878865	0.0018200000000000002	0.00204	0.0006463995074505575
NDPK7	810.5	6.722450089336372e-25	810.5	1.0	0.000222	0.00025	9.265990819042822e-05	0.0013039999999999998	0.00146	0.00046351533377706573
DTMPK	811.5	6.960032842832296e-25	811.5	1.0	0.00030740000000000005	0.00034	0.00012770404548143036	0.0018073	0.00202	0.0006418452801387291
NDPK4	811.5	6.960032842832296e-25	811.5	1.0	0.00030740000000000005	0.00034	0.00012770404548143036	0.0018073	0.00202	0.0006418452801387291
HIStiDF_r	3022.0	6.764785790422382e-07	3022.0	0.9999993317767301	0.11548489999999999	0.123525	0.024901795663418054	0.1292775	0.13214	0.03853155824198595
PTRCOX1	8010.0	0.9999999999999051	8010.0	9.662110389313391e-14	0.031698	0.03124	0.011687506409008126	0.0190671	0.01641	0.012880532667870566
ABUTD	8010.0	0.9999999999999051	8010.0	9.662110389313391e-14	0.031698	0.03124	0.011687506409008126	0.0190671	0.01641	0.012880532667870566
r0465_1	5344.0	0.8000353399672071	5344.0	0.2006493463796345	4.4414972	3.79724	2.9010147835019957	4.386531100000001	3.611345	3.67435185641649
ABUTH	4563.0	0.14308997301360632	4563.0	0.8574612536146118	2.1082164	1.520275	1.8596601559878427	2.8735024	2.27929	2.9290037653200156
GLUDC	9398.0	1.0	9398.0	3.1347935976237056e-27	8.6940052	8.44748	3.004333623192909	3.9980997	3.69545	1.126734714793199
HISDr	9909.0	1.0	9909.0	1.9244991590097378e-33	18.8994437	19.595195	2.6795633260074583	4.4364303	4.3356650000000005	0.4492116675797815
URCN	9909.0	1.0	9909.0	1.9244991590097378e-33	18.8994437	19.595195	2.6795633260074583	4.4364303	4.3356650000000005	0.4492116675797815
IZPN	9909.0	1.0	9909.0	1.9244991590097378e-33	18.8994437	19.595195	2.6795633260074583	4.4364303	4.3356650000000005	0.4492116675797815
GluForTx	9909.0	1.0	9909.0	1.9244991590097378e-33	18.8994437	19.595195	2.6795633260074583	4.4364303	4.3356650000000005	0.4492116675797815
FTCD	9909.0	1.0	9909.0	1.9244991590097378e-33	18.8994437	19.595195	2.6795633260074583	4.4364303	4.3356650000000005	0.4492116675797815
CARPEPT1tc_r	9888.0	1.0	9888.0	3.571454579149605e-33	21.120210900000004	21.724925	3.5556430552775717	5.8376325	5.043225	2.0328863289150347
NBAHH_ir	9756.0	1.0	9756.0	1.6395643231600744e-31	25.086829500000004	25.01367	4.838868990188183	11.3981451	11.94689	3.9278416949756108
r0283	3842.0	0.002340362091786133	3842.0	0.9976774401935802	3.9666181	3.277285	2.948140026520983	5.560512400000001	4.814955	3.9770660141497887
ASP1DC	9772.0	1.0	9772.0	1.0336752393292768e-31	1.4122954000000005	1.50214	0.684557758759344	0.047367499999999986	0.03016	0.06330551617778149
CSNt_r	9655.0	1.0	9655.0	2.8577777384796588e-30	28.2598012	28.33961	9.037078572261661	10.660259899999998	10.006755	3.8197151290815303
bAlaSynthesis	9655.0	1.0	9655.0	2.8577777384796588e-30	28.2598012	28.33961	9.037078572261661	10.660259899999998	10.006755	3.8197151290815303
LYSt5r_r	935.0	1.5233123983330004e-23	935.0	1.0	0.025556300000000004	0.0274	0.007556255105687091	0.0822473	0.09206	0.02927251373410099
LYStm	9996.5	1.0	9996.5	1.414135157003013e-34	0.0116344	0.01244	0.002929613798796867	0.0004992	0.00036	0.00047527914179591626
SACCD3m	9996.5	1.0	9996.5	1.414135157003013e-34	0.0116344	0.01244	0.002929613798796867	0.0004992	0.00036	0.00047527914179591626
r0525	9996.5	1.0	9996.5	1.414135157003013e-34	0.0116344	0.01244	0.002929613798796867	0.0004992	0.00036	0.00047527914179591626
AASAD3m	9996.5	1.0	9996.5	1.414135157003013e-34	0.0116344	0.01244	0.002929613798796867	0.0004992	0.00036	0.00047527914179591626
r0450	9996.5	1.0	9996.5	1.414135157003013e-34	0.0116344	0.01244	0.002929613798796867	0.0004992	0.00036	0.00047527914179591626
2OXOADOXm	9999.0	1.0	9999.0	1.311842033271666e-34	0.011864599999999998	0.012655	0.0029696207355706743	0.0004992	0.00036	0.00047527914179591626
GLUTCOADHm	9999.0	1.0	9999.0	1.311842033271666e-34	0.011864599999999998	0.012655	0.0029696207355706743	0.0004992	0.00036	0.00047527914179591626
3HBCDm	9999.0	1.0	9999.0	1.311842033271666e-34	0.011864599999999998	0.012655	0.0029696207355706743	0.0004992	0.00036	0.00047527914179591626
HACD1m	9999.0	1.0	9999.0	1.311842033271666e-34	0.011864599999999998	0.012655	0.0029696207355706743	0.0004992	0.00036	0.00047527914179591626
HMGCOASm	5500.0	0.9994013939719893	5500.0	0.0006123358640943574	1e-06	0.0	3.0151134457776365e-06	0.0	0.0	0.0
CYStec_r	10000.0	1.0	10000.0	2.8193857487981478e-39	0.0342903	0.0349	0.005421902728933839	0.0	0.0	0.0
CYSTA	0.0	1.2809275156652627e-34	0.0	1.0	0.12226330000000002	0.12267	0.026538078799599216	0.2609942	0.26195999999999997	0.026769358451012373
CYANt_r	0.0	1.2809275156652627e-34	0.0	1.0	0.12226330000000002	0.12267	0.026538078799599216	0.2609942	0.26195999999999997	0.026769358451012373
MCPST	0.0	1.2809275156652627e-34	0.0	1.0	0.12226330000000002	0.12267	0.026538078799599216	0.2609942	0.26195999999999997	0.026769358451012373
TCYNTt	792.0	4.31114062833181e-25	792.0	1.0	0.12226330000000002	0.12267	0.026538078799599216	0.21719469999999996	0.23585	0.06224460371653339
CYSO	0.0	1.2806389253109373e-34	0.0	1.0	0.0380373	0.041295	0.00841210597768466	0.08824969999999997	0.08763499999999999	0.009760413910642862
3SALATAi	0.0	1.2804946538696245e-34	0.0	1.0	0.0062421	0.006275	0.0021698607202893334	0.08415469999999999	0.08398	0.010466669219744913
3SALAASPm	9990.0	1.0	9990.0	1.7281766164830434e-34	0.0317956	0.034705	0.007039077837904679	0.0040953	0.00383	0.0028578774545901272
3SALATAim	9990.0	1.0	9990.0	1.7281766164830434e-34	0.0317956	0.034705	0.007039077837904679	0.0040953	0.00383	0.0028578774545901272
3SPYRSP	0.0	1.2804946538696245e-34	0.0	1.0	0.0062421	0.006275	0.0021698607202893334	0.08415469999999999	0.08398	0.010466669219744913
3SPYRSPm	9990.0	1.0	9990.0	1.7281766164830434e-34	0.0317956	0.034705	0.007039077837904679	0.0040953	0.00383	0.0028578774545901272
HMR_3951	0.0	1.2804946538696245e-34	0.0	1.0	0.0062421	0.006275	0.0021698607202893334	0.08415469999999999	0.08398	0.010466669219744913
ExSulfitem	9990.0	1.0	9990.0	1.7281766164830434e-34	0.0317956	0.034705	0.007039077837904679	0.0040953	0.00383	0.0028578774545901272
PHETHPTOX2	1000.0	7.381416933677761e-23	1000.0	1.0	0.003915299999999999	0.00434	0.001586374084941423	0.014254	0.01482	0.005681341248669929
TYRt_r	0.0	2.8185568152966837e-39	0.0	1.0	0.0	0.0	0.0	0.007838	0.007915	0.0037900139921385597
TYRTA	9535.0	1.0	9535.0	4.8113668959955724e-29	0.000161	0.00017	4.827321234704638e-05	4.660000000000001e-05	5e-05	1.9291490770845474e-05
34HPPOR	9535.0	1.0	9535.0	4.8113668959955724e-29	0.000161	0.00017	4.827321234704638e-05	4.660000000000001e-05	5e-05	1.9291490770845474e-05
HGNTOR	9535.0	1.0	9535.0	4.8113668959955724e-29	0.000161	0.00017	4.827321234704638e-05	4.660000000000001e-05	5e-05	1.9291490770845474e-05
MACACI	9535.0	1.0	9535.0	4.8113668959955724e-29	0.000161	0.00017	4.827321234704638e-05	4.660000000000001e-05	5e-05	1.9291490770845474e-05
FUMAC	9535.0	1.0	9535.0	4.8113668959955724e-29	0.000161	0.00017	4.827321234704638e-05	4.660000000000001e-05	5e-05	1.9291490770845474e-05
AACOAT	9535.0	1.0	9535.0	4.8113668959955724e-29	0.000161	0.00017	4.827321234704638e-05	4.660000000000001e-05	5e-05	1.9291490770845474e-05
r2534_r	0.0	1.280566787612476e-34	0.0	1.0	0.011705300000000004	0.012074999999999999	0.0033597908950685988	0.3707996999999999	0.37865	0.053313699955446665
THRD_L	0.0	1.280566787612476e-34	0.0	1.0	0.004353299999999999	0.004565	0.0019755158155210346	0.32762930000000007	0.331535	0.06471622929256991
OBDHc	806.5	6.198714588278392e-25	806.5	1.0	0.0010801	0.001145	0.0007268758317260759	0.0079423	0.009065	0.003256322786658148
PPCOAtm	806.5	6.198714588278392e-25	806.5	1.0	0.0010801	0.001145	0.0007268758317260759	0.0079423	0.009065	0.003256322786658148
r1616_r	2482.0	3.8431729108161873e-10	2482.0	0.9999999996215602	0.0291468	0.028795	0.005951734978350872	0.0332307	0.033409999999999995	0.0013699511566903294
TRPO2	3504.5	0.00012965352276367572	3504.5	0.9998715751712339	0.0288341	0.028475	0.005924811226588326	0.03139399999999999	0.031485	0.0014039827907662103
FKYNH	3504.5	0.00012965352276367572	3504.5	0.9998715751712339	0.0288341	0.028475	0.005924811226588326	0.03139399999999999	0.031485	0.0014039827907662103
KYN	3349.5	2.7697517219175156e-05	3349.5	0.9999725890818116	0.028603800000000002	0.028225	0.005901715515017817	0.03139399999999999	0.031485	0.0014039827907662103
ANTHte	3349.5	2.7697517219175156e-05	3349.5	0.9999725890818116	0.028603800000000002	0.028225	0.005901715515017817	0.03139399999999999	0.031485	0.0014039827907662103
KYN3OX	10000.0	1.0	10000.0	2.6510190822125633e-39	0.00022960000000000005	0.00024	5.842927175637053e-05	0.0	0.0	0.0
HKYNH	10000.0	1.0	10000.0	2.6510190822125633e-39	0.00022960000000000005	0.00024	5.842927175637053e-05	0.0	0.0	0.0
3HAO	10000.0	1.0	10000.0	2.6510190822125633e-39	0.00022960000000000005	0.00024	5.842927175637053e-05	0.0	0.0	0.0
PCLAD	10000.0	1.0	10000.0	2.6510190822125633e-39	0.00022960000000000005	0.00024	5.842927175637053e-05	0.0	0.0	0.0
AM6SAD	10000.0	1.0	10000.0	2.6510190822125633e-39	0.00022960000000000005	0.00024	5.842927175637053e-05	0.0	0.0	0.0
AMCOXO	10000.0	1.0	10000.0	2.6510190822125633e-39	0.00022960000000000005	0.00024	5.842927175637053e-05	0.0	0.0	0.0
2OXOADPTm	10000.0	1.0	10000.0	2.6510190822125633e-39	0.00022960000000000005	0.00024	5.842927175637053e-05	0.0	0.0	0.0
ExCystineGlu	0.0	1.2804225240822274e-34	0.0	1.0	0.008103	0.008525	0.003011592249755581	0.06819489999999999	0.06559000000000001	0.008858647945608993
ExCystineSer	0.0	1.2808553621421803e-34	0.0	1.0	0.0717648	0.073485	0.010134772772564521	0.1244813	0.1253	0.012082372472141204
CystinePyruvate	2141.0	1.427917134308571e-12	2141.0	0.9999999999985967	0.0024655000000000002	0.00249	0.0014144330877054452	0.0191366	0.026615	0.014289201348987954
CystineReductaseNADPH	1254.0	2.801620694916546e-20	1254.0	1.0	0.0105107	0.009825	0.005376459398774128	0.040868299999999996	0.035570000000000004	0.03066348659582144
CystineReductaseNADH	6882.5	0.9999978967880356	6882.5	2.1280253678871984e-06	0.0268043	0.028034999999999997	0.012753386102553629	0.021075800000000006	0.018545	0.013017294648259138
CystineGSH	743.0	1.2358145866490924e-25	743.0	1.0	0.0400873	0.0371	0.017802718715029583	0.11159530000000001	0.115145	0.036064830442670684
Ex3HB	0.0	1.2810718345817004e-34	0.0	1.0	13.0341643	12.4619	4.61064943792136	50.093222499999996	48.779875000000004	6.074268696396877
Transport3HB_forward	0.0	1.2810718345817004e-34	0.0	1.0	13.0341643	12.4619	4.61064943792136	50.093222499999996	48.779875000000004	6.074268696396877
bBDH	0.0	1.2810718345817004e-34	0.0	1.0	13.0341643	12.4619	4.61064943792136	50.093222499999996	48.779875000000004	6.074268696396877
OCOAT1m	0.0	1.2810718345817004e-34	0.0	1.0	13.0341643	12.4619	4.61064943792136	50.093222499999996	48.779875000000004	6.074268696396877
ACACT1m	0.0	1.2810718345817004e-34	0.0	1.0	13.0460268	12.473665	4.611335258813385	50.093722	48.7805	6.074120280456465
G3PD1ir	9184.0	1.0	9184.0	7.909030376430341e-25	7.279036	5.43164	6.1481387743374105	0.9267089	0.762955	0.6229300660294254
GLYC3Ptm	9184.0	1.0	9184.0	7.909030376430341e-25	7.279036	5.43164	6.1481387743374105	0.9267089	0.762955	0.6229300660294254
G3PDm	9184.0	1.0	9184.0	7.909030376430341e-25	7.279036	5.43164	6.1481387743374105	0.9267089	0.762955	0.6229300660294254
DHAPtm	9184.0	1.0	9184.0	7.909030376430341e-25	7.279036	5.43164	6.1481387743374105	0.9267089	0.762955	0.6229300660294254
CMPuptake_r	953.0	2.359795004061896e-23	953.0	1.0	0.0010519000000000001	0.00112	0.0004475199786748423	0.004322200000000001	0.00473	0.001741890636606957
UMPuptake_r	929.5	1.328813103178079e-23	929.5	1.0	0.0012442	0.001305	0.0005007533314815778	0.005924700000000001	0.0059900000000000005	0.0026904280215969243
Transport_ala_B_c_e	9836.0	1.0	9836.0	1.6326092997375003e-32	50.7923074	50.809915000000004	11.539994384585455	16.545261	15.56374	5.148491345994554
EX_ala_B	9836.0	1.0	9836.0	1.6326092997375003e-32	50.7923074	50.809915000000004	11.539994384585455	16.545261	15.56374	5.148491345994554
Transport_octanoyl_ACP_c_e	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_octanoyl_ACP	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TMDK1	10000.0	1.0	10000.0	2.5547939510421305e-39	0.00010180000000000002	0.0001	4.288532983610497e-05	0.0	0.0	0.0
THYMDt1_r	10000.0	1.0	10000.0	2.5547939510421305e-39	0.00010180000000000002	0.0001	4.288532983610497e-05	0.0	0.0	0.0
EX_thymd	10000.0	1.0	10000.0	2.5547939510421305e-39	0.00010180000000000002	0.0001	4.288532983610497e-05	0.0	0.0	0.0
Transport_HC00576_c_e	6911.0	0.9999984979394492	6911.0	1.5200306001912635e-06	2.3332811	2.1603250000000003	1.6125964661445868	1.5130282000000002	1.088075	1.6981885185235506
EX_HC00576	6911.0	0.9999984979394492	6911.0	1.5200306001912635e-06	2.3332811	2.1603250000000003	1.6125964661445868	1.5130282000000002	1.088075	1.6981885185235506
Transport_4abut_c_e	9135.0	1.0	9135.0	2.7010665951071437e-24	6.392422799999999	6.642795	2.531578942173585	2.5041386	2.7027799999999997	0.9092175709994731
EX_4abut	9135.0	1.0	9135.0	2.7010665951071437e-24	6.392422799999999	6.642795	2.531578942173585	2.5041386	2.7027799999999997	0.9092175709994731
EX_h_e_b	7177.0	0.9999999482528881	7177.0	5.244668437353239e-08	448.05511509999997	458.58024	66.06759303943979	422.8694973	421.405275	27.74633602664617
EX_h2o_e_b	9650.0	1.0	9650.0	3.286978514849877e-30	557.5384897	572.23046	84.73337373073801	367.20377039999994	351.33353999999997	49.501534419299745
EX_ala__L_e_b	10000.0	1.0	10000.0	2.8193857487981478e-39	0.0214459	0.021130000000000003	0.0051889003710426035	0.0	0.0	0.0
EX_hdca_e_b	10000.0	1.0	10000.0	4.2471197210848074e-40	0.00013769999999999999	0.00014	1.3397949488822922e-05	0.0	0.0	0.0
PGM_b	1066.0	3.5899403715150223e-22	1066.0	1.0	2.6693658	2.647575	0.6316187933072839	4.2416257	4.762715	1.3545030216597391
ENO_b	7421.0	0.9999999983573374	7421.0	1.6672313801538878e-09	3.3753693	3.390875	0.6733903621187747	2.6169845000000005	2.95194	0.9480080408338349
TKT2_b	9902.0	1.0	9902.0	2.365279648564609e-33	0.35252669999999986	0.36199499999999996	0.05897445627592003	0.0984073	0.10724500000000001	0.027351183375318572
RPE_b	6773.0	0.999992657138708	6773.0	7.424826408730831e-06	0.4496726	0.46307	0.0713677727770141	0.407678	0.4435	0.1129425077129282
TKT1_b	9869.0	1.0	9869.0	6.234428639716296e-33	0.3544672	0.36501	0.058912596689048295	0.10426120000000003	0.115815	0.030022915466205294
TALA_b	5365.0	0.8140871142507834	5365.0	0.18656780771450238	3.3817422999999995	3.535915	0.5943174145488845	3.2164882000000006	3.546215	0.8988371406146067
ACONTm_b	9763.0	1.0	9763.0	1.341914148648985e-31	49.16198080000001	50.40743500000001	9.290643750105103	22.560835000000008	24.599575	7.781921704185915
ICDHym_b	1074.0	4.339708323629772e-22	1074.0	1.0	61.6636869	65.021695	13.931715914478472	101.24555790000001	110.5633	34.21350089364828
SUCOAS1m_b	929.0	1.3150680980040357e-23	929.0	1.0	101.3498259	102.448165	23.069593071616893	133.49270850000002	144.467195	36.44811214436699
FUMm_b	8663.0	1.0	8663.0	1.7950193285564337e-19	254.49241109999994	250.05041	56.64513317609663	199.0839454	206.573255	27.478351451431593
MDHm_b	776.0	2.8715178764270945e-25	776.0	1.0	263.47744359999996	255.66933500000002	59.75540864457234	725.4591688999999	768.4802649999999	195.18013732366254
FUM_b	9711.0	1.0	9711.0	5.902366806672315e-31	104.53519679999998	108.748355	21.491756708601766	59.54620499999999	63.115065	16.933545152179445
MDH_b	6392.0	0.9996660392763967	6392.0	0.00033695928817093905	323.40333480000004	330.980495	59.63683344839049	297.18255689999995	309.64695	64.9402065683837
AKGMALtm_b	764.0	2.1149800890739793e-25	764.0	1.0	60.06667669999999	62.120525	14.075666033910938	306.3176747	319.82226	87.51584732379939
PYRt2m_b	9698.0	1.0	9698.0	8.5263661254272e-31	147.9176179	152.43187	31.101037291794928	64.25889459999999	69.25895	21.964778094465057
FUMtm_b	0.0	1.2810718345817004e-34	0.0	1.0	40.314414	41.597545	9.080434063474781	148.98833050000002	147.056485	13.894023959648758
CO2tm_b	3912.0	0.0039398046266247875	3912.0	0.9960886593707805	186.4673291	187.546465	43.80326952825661	203.6413615	214.04296	72.07526507160395
r0801_b	4459.0	0.09330876399740501	4459.0	0.9070981200579898	126.5074901	124.545065	30.39914945234928	130.038045	134.188905	44.60672931728637
H2Otm_b	0.0	1.2810718345817004e-34	0.0	1.0	188.59020650000002	191.11063000000001	27.43902907138372	308.20800180000003	308.34413	21.745012999861746
NH4tm_b	5664.0	0.9477728051415483	5664.0	0.05248860632155911	141.696745	146.34635	31.337377773899203	132.1230731	135.49875	43.4631483135011
NDPK3_b	808.0	6.449646494440727e-25	808.0	1.0	0.0016683999999999998	0.001695	0.0004938811863825411	0.004873199999999999	0.00507	0.001740250695977015
GLUDym_b	1242.0	2.134862966987709e-20	1242.0	1.0	80.69523570000001	83.221475	18.70682627594408	117.02553839999999	121.749325	38.11197050077072
ASPTA_b	4290.0	0.041495923816859424	4290.0	0.9587205407975227	163.19805870000002	169.01561500000003	38.49777470088258	170.25738830000003	176.54899999999998	54.50473193138653
r0074_b	10000.0	1.0	10000.0	2.818971252286885e-39	0.0073139	0.00757	0.0019196016500694863	0.0	0.0	0.0
GLU5SAtmc_b	10000.0	1.0	10000.0	2.8200076051853168e-39	0.08823779999999999	0.08737	0.025975928739873574	0.0	0.0	0.0
G5SADs_b	10000.0	1.0	10000.0	2.8181424378192464e-39	0.0063366	0.006659999999999999	0.0016301559818779692	0.0	0.0	0.0
GHMT2r_b	4446.0	0.0881211770416277	4446.0	0.912268779675993	66.325304	65.75113999999999	15.880030527709758	67.3707781	70.5067	21.34433191044711
ALATA_L_b	987.5	5.470631537875856e-23	987.5	1.0	0.0364323	0.036699999999999997	0.00726722945485382	0.0508802	0.050575	0.00877777035954168
MTHFC_b	968.0	3.409434664570026e-23	968.0	1.0	2.3617183999999996	2.077395	1.5537329290725233	4.8862428	4.879655	0.3747931279246667
MTHFD2i_b	1058.0	2.9685862999168435e-22	1058.0	1.0	104.5283805	106.48565500000001	24.269960724042978	148.6600545	150.912775	25.581217743981238
PTRCtex2_b	10000.0	1.0	10000.0	2.738667179019149e-39	0.00025880000000000006	0.00024	0.00010096784166508189	0.0	0.0	0.0
H2Ot_b	6640.0	0.9999694315859567	6640.0	3.088617678776911e-05	49.9059407	55.86745	18.91941314381992	42.9081754	42.001765	6.950254663913355
PHLACHt_b	5296.0	0.7656097866195212	5296.0	0.23514065532510886	341.1585777	354.124995	110.26298237555382	325.54876729999995	336.30545	121.66408082845547
